tweet,label
وزير الخارجية الأمريكي: بوتين وجه غضبه ونيرانه إلى المدنيين في أوكرانيا خلال الأسابيع الماضية,real
أينانيوز/ متابعة/ كشفت مصادر محلية في دولة الإمارات، الاربعاء، عن إصابة ولي عهد أبوظبي محمد بن زايد، بفيروس كورونا المستجد. ونقلت وسائل اعلام خليجية، عن تلك المصادر، قولها، إن اجتماعات عقدت على أعلى المستوى لبحث محاولة السيطرة على تفشي الفيروس في الإمارات بعد تفاقم أعداد المصابين,fake
الخارجية الأمريكية: نشعر بخيبة أمل من المبادرة الفلسطينية لطلب رأي استشاري من محكمة العدل الدولية ضد إسرائيل,real
وزير الدفاع الإسرائيلي يشكر ابن سلمان على حسن الترحيب في مضافة البحرين,satire
الخارجية الأمريكية: تركيا حليف مهم ونعمل لضمان أن تحصل على ما يلزمها من تكنولوجيا للدفاع عن نفسها,real
الأزمة_الخليجية - السعودية تصرح أنها لن تسمح أن تعبر أجواءها طائرة قطرية واحدة قبل أن ترى موظفي قناة الجزيرة ال ٤٠٠٠ صاروا ٣٩٩٩,satire
ماذا في  اللقاح المنتظر؟  ديفيد_آيك في لقاءه الخامس يبين ما يبيتونه للبشرية عبر لقاح  كورونا المنتظر,fake
أ.ف.ب عن متحدث باسم الخارجية الأمريكية: نحض بوتين على إنهاء الحرب في أوكرانيا في خطوة تالية للاعتراف بالواقع,real
رئيس هيئة الأركان الإيرانية: ردنا على أي هجوم عسكري علينا سيشمل المعتدي والبلد الذي انطلق منه الاعتداء,real
ريا نوفوستي: غروسي سيناقش غدا في موسكو إمكانية إنشاء منطقة آمنة حول محطة زابوروجيا النووية,real
إشادة دولية بوقف إسرائيل قصف غزة وإعادة استقرار الحصار والقتل السلمي البطيء,satire
التحربه_خير_برهان وصفه طبيعيه تخلص العالم من الكورونا خلال ياعه تعالوا جربوها امام كبار علماء الطب وصفه طبيعيه غير مركبه وليست كيماويه ولا بيولوجيه تقضي على الفيروس قضاء مبينا ، مجربه على البشر وعلى الحيوان ليست سحريه 972522878900 فليسالني عنها كبار علماء الطب وصفه لا مثيل لها .,fake
"تقدم ملحوظ في مفاوضات صياغة الدستور السوري الجديد بحسب ما أورده مراسل الحدود من المستقبل البعيد جدا
 سوريا",satire
من عظمة الدين الإسلامي أنه أجبر المسلمين علي الوضوء خمس مرات باليوم،  ومنها غسل اليدين و الأستنشاق و غسل الوجه.   قمة_الوقاية  الكويت_كورونا,fake
المانيا تقول ان اختبارات لقاح  كورونا في روسيا لم تكن كافية .. هل هو موقف علمي ؟ ام موقف نابع من خسارة مالية بمليارات اليورو؟ بوتين امام اختبار المصداقية,fake
لمحة عن المرشحين عن فئة  صرة_الدنانير لجائزة الحدود للصحافة العربية  جحصع2020,satire
” عيون الظلام”..رواية أمريكية تنبأت بظهور كورونا فى ووهان الصينية من 39 عاما,fake
البيان الختامي للقمة الخليجية: أشاد المجلس الأعلى بنتائج القمة الخليجية الأمريكية في إطار الشراكة الاستراتيجية,real
اعلن وزير التربية طارق المجذوب  بيان صادر عن إنهاء العام الدراسي  و اعطاء  الإفادات لصفوف الشهادة بسبب الاوضاع الحرجة التي تمر بها البلاد؛ او بعد ما اعلن ؟  كورونا_لبنان,fake
الأردن صاحب الوصاية على  المسجد_الأقصى يحذر إسرائيل من مغبة المساس بالسجاد الجديد الذي فرشه في المسجد قبل بضعة أشهر أو إلحاق الضرر باللوازم التي وضعها فيه، مثل برادات الماء والمصابيح الموفرة للطاقة ومقابض الأبواب وأكياس حفظ الأحذية.,satire
الشرطة الإسرائيلية تعثر على نسخة سليمة من القانون الدولي بين ركام بيت الصالحية,satire
محمد بن راشد: وثائق باندورا أثبتت أنني مسؤول شريف وشركاتي الأوفشور مسخرة لخدمة الدولة وهدفها التجسس,satire
"صحيفة أجنبية بدأت مقالها  ب "" فيروس كورونا يكره النقاب""  الترجمة:المنتقبات لن يخفن من العدوى وهن اقل عرضة ل كرونا لأنهن لا يصافحن بالايدي ولايقبلن ولا يعانقن وهذه الشروط او بالاحرى الاحتياطات الموصى بها من العلماء لتفادي الاصابةالى نساء العالم ارتدو النقاب فهوامن   يوم_الجمعة",fake
عون يرسل فرقا إغاثية للملمة ما تبقى من الوقود في عكار,satire
كثروا ثوم وبصل واموركم طيييبه!  كورونا,fake
المقاومة اللبنانية تجدد شرعيتها باغتيال معارض آخر,satire
وكالة يونهاب للأنباء: كوريا الجنوبية ترد بالمثل على كوريا الشمالية وترسل مسيرات إلى بيونغ يانغ,real
الأردنيون يشكرون الملك عبدالله على إحباط مخططات الأمير حمزة وإلا لكانوا سيعانون من البطالة والغلاء والفقر والقمع والفساد,satire
"وعلى نفس المنوال كانت رواية ""عيون الظلام"" للكاتب الأمريكي دين كونتز التي صدرت عام 1981، وتنبأت بكارثة فيروس كورونا",fake
فيلم امريكي يتنبأ بمرض  كورنا من عشر سنوات بالاضافه للبلد  الصين_كورونا ومصدر المرض الخفافيش.. هي هذه صدفه ام حرب مدبره,fake
وزير الدفاع التركي: اليونان تقوم بأعمال تحريضية ضدنا ولم نحصل منها على رد إيجابي بشأن التأسيس لحوار,real
السعودية تتهم  لجين_الهذلول بالتخابر مع دول لم تعتبر السماح بقيادة المرأة إنجازا,satire
وكالة الأنباء الفلسطينية: شهيدان إثر اقتحام قوات الاحتلال الإسرائيلي مخيم جنين,real
رئيس الوزراء العراقي: لن ننسى الدعم الأمني الذي قدمته  إيران لنا في الفترة الماضية,real
أول حالة  كورونا في  لبنان   لا_داعي_للهلع  سنموت_بعد_قليل,fake
وزيرة الخارجية الفرنسية: وعود بتقديم أكثر من مليار يورو خلال مؤتمر باريس بشأن أوكرانيا,real
يعتقد الخبراء الصينيون أن  كورونا قد يتسبب في تلف الخصيتين وعقم الذكور ، ويوصي الرجال المصابين بإجراء اختبارات لجودة السائل المنوي ومستويات الهرمون،، **إن صدق اعتقادهم فالفايروس انتاج مختبرات 100%للسيطرة على الانفجار السكاني،وإلا ماعلاقة مرض تنفسي يؤثر على الخصوبة!! URL,fake
*مهم  مهم مهم !!!!!!*  فايروس كورونا قبل لايوصل الى الرئة يبقى في الحنجرة أربعة أيام وفي هذا الوقت يبدأ الشخص بالگحة والم الحنجرة  فاذا شرب ماءا كثيرا وغرغرة بالماء والملح او الخل يقضي على الفايروس انشر هذه المعلومات لانه يمكنك ان تنقذ احدا بهذه المعلومة . كرونا_في_الكويت,fake
ماكرون يقول كلمة “طيز” تحت الماسك و  السيسي يحاول كتم ضحكته  السيسي_منور_فرنسا,satire
أنباء عن وفاة طفل  فيروس_كورونا في مشفى  المجتهد في  دمشق حسب مصادر اعلامية,fake
إسرائيل تهدد بوضع النمسا على قائمة الإرهاب إن استضافت مسؤولين إيرانيين في مباحثات فيينا بشأن الملف النووي الإيراني,satire
الكويتيين_البدون  - السلطات تصادر بضاعة شاب من البدون انتحل صفة عامل وافد لديه كفيل يستعبده  البدون_في_الكويت,satire
"""الفرق بينك وبين الي معو كورونا انو هو عمل فحص و انت لا """,fake
الدولة المصرية تتراجع عن إزالة قبر طه حسين وتكتفي بتشويهه,satire
البرهان للجزيرة: لن نقف مع من يعمل على تدمير البلاد ونقف على مسافة واحدة مع من يخدم  السودان,real
الرئاسة التركية: سنواصل جهودنا لتسهيل مفاوضات روسية أوكرانية تشمل وقف إطلاق النار وشحن الحبوب والأمن النووي,real
القناة العبرية ١٢: تعلن إصابة ولي عهد أبو ظبي محمد بن زايد بفيروس  كورونا,fake
مصادر تركية للجزيرة: اجتماع موسكو بحث تصورا يضع حدا لوجود ما تعرف بقوات  سوريا الديمقراطية شمالي  سوريا,real
بينيت: المنظمات الفلسطينية تستعمل الصور والمقالات لتحضير مواد متفجرة,satire
جحصع3 - الإعلام العربي والجنس اللطيف، اختر أسوأ تغطية لشؤون المرأة؛,satire
اخر التقارير والبحوث الطبية تؤكد ان المدخنين هم الاقل عرضة للاصابة بڤايروس كورونا وان نسبة الشفاء عندهم عالية جدا تصل الى اعلى من 80٪ وان النيكوتين يحد بشكل كبير من حركة ونشاط الڤايروس بل وقد يكون افضل علاج ضده,fake
بس وصل ال  كورونا على لبنان رجع الحساب  بعد ٥ ايام حظر   سنموت_بعد_قليل  لا_داعي_للهلع,fake
الاسم: الدولة اللبنانية المهنة: لا داعي للهلع    سنموت_بعد_قليل  كورونا,fake
السنوار: تقديراتنا الاستخبارية أننا سنكون عام 2023 أمام استحقاقات وطنية كبرى وعلى مقاومتنا الاستعداد لها,real
الدفاع التركية: مقتل عسكريين اثنين في منطقة عمليات المخلب القفل شمالي  العراق وجرح ثلاثة آخرين,real
إسرائيل: من بلغ عن الأسرى هو الشيخ عز الدين القسام شخصيا,satire
هام  . . في حين يتسابق العلماء في كل من روسيا وبريطانيا لإيجاد لقاح فعال ..  الصين تفجر مفاجأة : بدأنا استخدام لقاح ضد  كورونا (كوفيد 19) رغم عدم اكتمال التجارب السريرية المفروضة. (عكاظ) . .,fake
إدارة الطيران الفدرالية الأمريكية: استئناف رحلات المغادرة من مطاري نيوارك وأتلانتا,real
الإعلام الغربي يؤكد اعتراض شيرين أبو عاقلة لقطعة حديد وبارود صغيرة كانت تسبح في الهواء,satire
الخارجية الروسية: تزويد كييف بأنظمة باتريوت يفاقم خطر المشاركة المباشرة للجيش الأمريكي في الصراع الأوكراني,real
الكرملين: الولايات المتحدة تواصل القتال الفعلي وغير المباشر مع روسيا حتى آخر أوكراني,real
الأردن تقمع مظاهرة داعمة لفلسطين لأن الملك يقوم بالواجب وزيادة,satire
"لبنان تنهي العام الدراسي بإعتماد درجات الفصل الاول الدراسي بسبب ""فيروس كورونا""    وزارة_التربية",fake
سد_النهضة  - حملة مصرية لإقناع السيسي   بأن آبي أحمد من الإخوان المسلمين حتى يتحرك ضده,satire
/ عضو جبهة الخلاص الوطني في تونس رضا بلحاج: أعلمني رئيس فرع المحامين بإحالتي وأحمد نجيب الشابي على التحقيق,real
إصابة اللاعب الارجنتيني باولو  ديبالا ب  فيروس_كورونا  Dybala  CoronaVirus,fake
"حركة الجهاد الإسلامي وذراعها المسلح ""سرايا القدس"" تنعيان شهيدي جنين وتقولان إنهما من أبرز قادتهما الميدانيين",real
مستشار الأمن القومي الأمريكي: الولايات المتحدة لم تتلق أي طلب رسمي من الحكومة البرازيلية بشأن بولسونارو,real
نقابة الصحفيين التونسيين: نحذر هيئة الانتخابات من مواصلتها نهج تهديد الصحفيين ووسائل الإعلام,real
الرئاسة الأوكرانية: هناك نهاية واحدة للحرب بخسارة المعتدي ومعاقبته بقسوة,real
مخاوف من ظهور نفق في مكتب رئيس الوزراء,satire
مبعوث الكرملين إلى  سوريا: موسكو تعمل على عقد لقاء رئاسي بين  تركيا وسوريا في روسيا,real
الإسرائيليون يختارون نتنياهو بطلا لمسابقة قتل الفلسطينيين,satire
الإمارات.. إصابة محمد بن زايد ب”كورونا” وقرار  بتأجيل اكسبو دبي 2020,fake
نائب رئيس مكتب زيلنسكي: انقطاع الكهرباء عن خيرسون بشكل كامل بسبب القصف الروسي العنيف للبنية التحتية,real
مصادر للجزيرة: وزراء الطاقة في الاتحاد الأوروبي يناقشون اليوم مقترحا جديدا لتحديد سقف أسعار الغاز,real
عون: لو انتخبتم فريقي لاستخرجنا الغاز وبعناه وصرفنا أمواله ولم نبق للعدو الإسرائيلي منه شيئا,satire
بينيت يرفع قدميه على مكتبه ويأخذ غفوة خوفا من عواقب اغتيال إسرائيل لشيرين أبو عاقلة,satire
بوتين: سيتم حل كل المشاكل المتعلقة بتوفير  مستلزمات القوات المسلحة والوحدات المشاركة في العملية الخاصة,real
قنبلة على المباشر فضيحة كورونا  من  البيت_الأبيض  لم ينتبهوا للكاميرا! مقطع مسرب لفريق عمل ترامب يتكلمون عن  كورونا_فيروس بأنه خدعة وبأن اللقاح موجود وأنهم ملقحون ضده فلا داعي للبس الكمامات عندما لا يكون البث. ويخبر أحدهم أن الوفيات مزورة وأن الفيروس ضعيف جدا!  سنعود_لحراكنا,fake
عشر سنوات من انتعاش السياحة القتالية في سوريا,satire
من النصائح المهمة للتقليل من خطر الاصابة ب  فيروس_كورونا -  COVID19   - الاكثار من شرب  الماء ويفضل كوب كل ساعه لزيادة ترطيب الفم والحلق .   - القيام بغرغرة  الفم يوميا بمحلول مكون من الماء مع خل التفاح والحامض .     كورونا_الجديد   خليك_في_البيت   ملتزمون_ياوطن,fake
السلطات اللبنانية تجدد حظر التجول على المخيمات لحين الانتهاء من فرز الأصوات وتشكيل حكومة وعودة اللاجئين إلى دولهم,satire
أبو مازن يتوجه إلى وزارة الدفاع الإسرائيلية ليعلن عن حبه لأجنبية اسمها إسرائيل,satire
سعد الحريري يعتزل السياسة ليتيح الفرصة أمام الوجوه الجديدة من إخوته,satire
خبير صيني يجزم ويؤكد ان استنشاق بخار الماء يقتل فيروس كورونا ١٠٠% اذا كان موجود  في الرئتين  أو الحنجرة أو الأنف فالفيروس لا يحتمل درجة حرارة بخار الماء الدافئة ..  ارجو نشر هذه المعلومه في صفحتكم وعلى أوسع نطاق,fake
ضبط  مواطن سوري، مقيم في إحدى الدول الصديقة  لسوريا – طبعا – متلبسا، ضبط بالجرم المشهود وهو يطالع خبرا عن مجريات الاجتماع الرباعي بين مصر والسعودية والإمارات والأردن، بعد أن كان قد وصل إلى نهاية الخبر تقريبا ولم يعد مجديا وضع حد لتدخله السافر.,satire
الثوم والشفاء من فيروس كورونا بإذن الله,fake
بعد محاربتها طالبنا ل٢٠ سنة: أميركا تترك أفغانستان في أيد أمينة,satire
مراسل  الجزيرة: سلطات الاحتلال الإسرائيلي ترحل الأسير صلاح الحموري إلى فرنسا بعد إلغاء إقامته في القدس,real
حياالله الصالحين حفضكم الله جميعا خبيرصيني يجزم  ويؤكد ان استنشاق بخارالماء يقتل فيروس كورونا ١٠٠% اذاكان موجودفي الرئتين  أوالحنجرة أوالأنف  فالفيروس لايحتمل  درجة حرارة بخارالماء الدافئة  ارجونشرهذه المعلومه  في صفحتكم وعلى أوسع نطاق,fake
للأسف  السعودية تعلن رسميا إلغاء الحج لهذا العام وتأجيل العمرة ل١٠ اشهر قادمة مبدئيا  يراودني شعور منذ مدة أننا نعيش في سنة ١٩١٨ ونصارع وباء وأننا سنستيقظ ونقرأ عن هذه الحقبة ونهنىء أنفسنا على النجاة إذا ضلينا عايشين !  كورونا  منع_التجول_الكلي  StayHomeSaveLives  خليك_بالبيت,fake
لافروف: واشنطن تسعى لتدمير العلاقات التقليدية بين روسيا وأوروبا وإخضاع القادة الأوروبيين لها,real
وزير الدفاع الأمريكي: روسيا لم تتعرض لأي تهديد والحرب التي تشنها ليست نتيجة لتوسع النيتو بل هي سبب توسع الحلف,real
الرئيس الصيني يزور احدالمساجد ويطلب من ائمة المسجد الدعاء الى الله ان ينجيهم من ماهم فيه سبحان الله  كورونا  كورونا_الصيني,fake
رئيس الاتحاد الدولي لكرة القدم: 5 مليارات مشاهد حول العالم تابعوا مباريات كأس العالم في  قطر حتى الآن,real
انباء عن الاشتباه في اصابة الامير تميم  كورونا_الجديد و  كوفيد_19 مع بعض  يابن المحظوظة  وهذا ربما يكون السبب الاكبر في تقديم قطر طلب رسمي الي الامم المتحدة اليوم تطلب فيه فك المقاطعة و العفو و السماح من المملكة العربية السعودية و جمهورية مصر العربية وباقي دول الخليج,fake
صعود مدو لسهم «أترضاه لزوجتك؟» مقابل سهم «أترضاه لأختك؟»,satire
المصالحة_الخليجية - الجزيرة والعربية ستغيران مواقفهما تدريجيا، بدءا بتذكير جمهوريهما بالمشتركات بين أنظمة الدول المتنازعة، كالتاريخ والجغرافيا والدين والعروبة والنفط والاستبداد والصداقة مع أمريكا وإسرائيل والعبث في الدول العربية الأخرى.,satire
الشهيد صدام حسين يتحدث عن فيروس كورونا,fake
امارات  اسرائیل  - الطيارات الإماراتية تغزو الأجواء الإسرائيلية,satire
السعودية - اللون الفوشي ومقترحان آخران لتعديل العلم دون الحاجة لإزالة رمز النظام منه,satire
مستشفيات الهند رفضت تعالج مرضى  كورونا من المسلمين.  الدولة المعفنة وصلت لهالدرجة  كلاب يعطيهم العمى   COVIDー19,fake
باولو ديبالا هو ثاني لاعب في الدوري الإيطالي يعاني من فيروس كورونا,fake
رئيس مجلس السيادة في  السودان: لن نتراجع عما اتفقنا عليه ولن يكون للقوات المسلحة أي دور في العملية الانتقالية,real
الجيش الأوكراني: البحرية الروسية استقدمت تعزيزات من سيفاستوبول في شبه جزيرة القرم إلى البحر الأسود,real
الخارجية الروسية: شروع الاتحاد الأوروبي في إنشاء محكمة خاصة بروسيا تستر على تورطه في جرائم الحرب بأوكرانيا,real
الأمين العام للنيتو: روسيا تريد تهديد وحدة أمن أوروبا وهذا لن يحدث,real
نبوءات  ابراهيم_بن_سالوقيه قبل 1000 عام عن زماننا الحالي بما فيه من  كورونا و  الجراد_الصحراوي  زلزال_مارس  سحر  تنجيم  كهانة  خزعبلات  خرافة  خرافات  كذبكم  فيروس_كورونا_المستجد  كذب_وهو_صدوق  الجراد_أكل_الكويت  تنبؤ  تنبؤات  نبوءة  نبوءات,fake
رويترز عن وكالة يونهاب: كوريا الشمالية أطلقت صاروخا باليستيا باتجاه البحر شرقي شبه  الجزيرة الكورية,real
السيسى - السيسي ينفق ميزانية ضخمة للاحتفاء بالتاريخ العريق عوض إهدارها على مستقبل قد لا يأتي,satire
إزاي؟ الترجمة العربية لرواية  عيون_الظلام للكاتب الأمريكي دين كونتز،بترجمة هبة جابري. وهي الرواية التي تنبأت عند صدورها في ثمانينيات القرن الماضي بظهور وانتشار  فيروس_كورونا_المستجد  لا فكرة لدي عن الترجمة وجودتها،الرواية صادرة عن دار سما ومتوفرة بمصر,fake
وزير العدل الألماني: السلطات تنفذ منذ صباح اليوم عملية كبرى لمكافحة الإرهاب,real
نتنياهو يسرق صندوق مطاعيم أثناء تلقيه لقاح كوفيد 19 ويهديه لزوجته,satire
الأمين العام المساعد للاتحاد التونسي للشغل: نحذر من انتفاضة شعب أفقرته السياسات اللاوطنية للحكومات المتعاقبة,real
بيان أمريكي فرنسي مشترك: بايدن وماكرون يؤكدان أهمية وجود دفاع أوروبي قوي وأكثر فعالية,real
لافروف: التعاون مع الغرب في مجال الأمن ممكن فقط على أسس جديدة,real
وزارة الدفاع الروسية: تدمير ورش لصيانة أسلحة الجيش الأوكراني في مدينة كراماتورسك,real
الحكومة العراقية تستنكر نشر خبر توزيعها 2.5 مليار دولار من أرباح ملاكها على أنه سرقة,satire
الفرق بينك وبين الي معه كورونا انه هو عمل فحص وانت لا,fake
الانتخابات القطرية تفرز مجلس شورى قويا مفتول العضلات خاليا من النساء,satire
بينيت: ما هزني ليس أن الأسرى شقوا الأرض بل أنها لم تبلعني,satire
الفصائل الفلسطينية تصل إلى الجزائر لبحث سبل عقد جولة مصالحة في تايلند,satire
بعد تعليق منح التأشيرات لمواطني عدة دول عربية،  الإمارات تتسلم رسميا شعلة معاداة العرب والمسلمين من  ترامب,satire
اهم علاجين على مر التاريخ الثوم والبصل  كورونا_الجديد   كورونا   ظل_بالبيت,fake
محامي شبكة  الجزيرة: على المحكمة الجنائية تحديد من شاركوا بشكل مباشر في اغتيال شيرين ومن أعطى الأوامر,real
مقال في الصحافه الفرنسيه: لاخوف على المنقبات لانهن الأقل عرضه لفيروس كورونا حيث أنهن لا يتبادلن القبل للتحيه او يتصافحون بالايدي او الأحضان وفوق ذلك كل جسدهن مستور ونظيفه بالوضوء المستمر وهي النصائح التي اطلقتها المتخصصون لتفادي العدوى الحمدلله على نعمة الإسلام.,fake
الله أكبر   إيطاليا اعلن الرئيس الإيطالي تسليم الأمر الى السماء نزل المسلمين للشوارع وضجت الشوارع بالدعاء الله الواحد القهار وصلى معهم النصارى  صلاة المسلمين    فيروس_كورونا اعاد العالم إلي الله  إلا ملحدين المسلمين,fake
إعلام العدو : إصابة ولي عهد أبو ظبي محمد بن زايد بفيروس  كورونا  لعمى اذا صحيح,fake
الصين: المدخنين هم الأكثر تشافي من مرض كورونا,fake
الأمين العام للاتحاد التونسي للشغل: كان على رئيس البلاد التقاط رسالة الشعب من خلال نسب العزوف,real
يهود في نيويورك عندهم جنازة طلب منهم البوليس عدم التجمع بسبب فايروس  كورونا ما انصاعوا للتعليمات لأنهم يعتقدون ان الفيروس ما يضرهم لأنهم أبناء الله اشتغلوا عليهم رشاشات ماء المطافي,fake
الرئيس البولندي: روسيا تؤدي دورا مدمرا في مولدوفا والبلقان,real
نواب من حزب مستقبل وطن يؤكدون أن لا طريق للمستقبل إلا من خلال بيع الماضي,satire
أميركا تهدد بصعق لبنان بالكهرباء إذا استخدم الوقود الإيراني في توليدها,satire
ابن سلمان ينفق 500 مليار دولار لينحت بعصة للعالم طولها 170 كيلومترا في الصحراء,satire
قادة الاتحاد الأوروبي يقررون منح البوسنة والهرسك صفة دولة مرشحة لعضوية الاتحاد,real
وزير الخارجية الأمريكي: بريتني غرينر في طريقها إلى منزلها بعد أشهر من الاعتقال غير المشروع في روسيا,real
الفرق بينك وبين اللي معو كورونا، انه هو عمل فحص وإنت لا.,fake
ارتأى القضاء السعودي المستقل والعادل بطبعه نقل  لجين_الهذلول إلى محكمة مختصة بالإرهاب عقب فشل المحكمة العادية في إرهابها,satire
فيديوهات لآلاف الغربان تحلق فوق ووهان الصينية تثير الجدل,fake
الدفاع الأمريكية: نحرص ألا تؤدي المساعدات التي نقدمها لأوكرانيا من مخزوناتنا إلى التأثير على جاهزيتنا,real
العفو عن نواب مصريين متهمين بتهريب الآثار كونها فقدت قيمتها أمام إنجازات السيسي,satire
رئيس الفيفا: إيرادات كأس العالم في  قطر بلغت 7.5 مليار دولار بزيادة مليار دولار عن النسخة السابقة,real
ستقوم مروحيات عسكرية خاصة برش مبيدات ضد فايروس كورونا في سماء جميع محافظات مصر بدأ من الاسكندريه حتى أسوان  وبذلك يجب منكم البقاء في المنازل بعد الساعه الثانيه عشر ليلا  حتى بزوغ الفجر وكل من لديه ملابس منشوره في الأسطح او اغراض خاصه بالأستعمال اليومي يجب ازالتها شيرو البوست !,fake
الرئيس البيلاروسي: نلحظ استعداد الدول المجاورة لعدوان محتمل على بيلاروسيا,real
مراسلة  الجزيرة: وزير الأمن القومي الإسرائيلي ومجموعة من المستوطنين يقتحمون باحات المسجد الأقصى,real
صحيفة فرنسية :  لاخوف على المنقبات فهن الأقل عرضة لفيروس  كورونا،حيث أنهن لايتبادلن القبل للتحية أويصافحن بالأيدي أوالأحضان وأجسامهن مستورة وهي النصائح التي أطلقها المختصون لتفادي العدوى وكذلك نقلها .   اللهم أعز الإسلام والمسلمين بالأمس كانوا يحاربون  النقاب والان يمدحونه,fake
رويترز: الأمريكية سارة كريفانيك التي أمرت السلطات الروسية بترحيلها على خلفية نزاع أسري تقول إنها غادرت روسيا,real
السعودية تلتف حول إلغائها عقوبة إعدام القصر بانتظارهم ليكبروا,satire
الخارجية الأمريكية: السيطرة على بلدة سوليدار في حال صحتها تؤكد تحقيق موسكو مكاسب ضئيلة مقابل تكاليف باهظة,real
سلطة الطيران في نيبال: انتشال 40 جثة من حطام طائرة الركاب المنكوبة في مدينة بوكارا,real
الخارجية الأوكرانية: انفجار عبوة ناسفة مخبأة في مظروف داخل سفارة أوكرانيا في مدريد أسفر عن جرح موظف,real
أ ف ب عن السفارة الروسية في برلين: لا علاقة لنا مع أي مجموعات إرهابية وغير قانونية في ألمانيا,real
دول الخليج تعلن توسيع نطاق الخدمات الرقابية لديها لتشمل خدمات البث العالمية,satire
الناطق باسم الرئاسة التركية: العملية العسكرية قد تبدأ في أي وقت وذلك يعتمد على تقييم المراجع المعنية في  تركيا,real
العراق - البرلمان يحقق بشبهات فساد سبقته إليها جهات أخرى,satire
شفته موح و شفت حتى خطاب المرحوم صدام حسين حكى عليه بلي راح يحاربوه به كما كانت العراق على ديدانها ، كورونا عائلة فيروسات كبيرة بزاف و كل خطرة يطورو شيء خاص,fake
الليمون والقرنفل قاهر الفيروس كورونا مجرب من طبيبة جزاءرية اسمع   عبر,fake
"رتوال - صحة | رواية ""عيون الظلام"" تنبأت بظهور مرض  كورونا في الصين في ثمانينات القرن الماضي.  ترى .. ما هي الروايات التي  لا تزال تنبؤاتها في رحم الغيب؟!",fake
أسوشييتد برس: البحرية التايلاندية تقول إن 31 بحارا ما زالوا في المياه بعد غرق السفينة الحربية في خليج تايلاند,real
الكرملين: لدى روسيا وتركيا بعض الخلافات حول  سوريا لكن مستوى العلاقات بين البلدين يسمح بحلها من خلال المحادثات,real
الفرق بينك وبين اللي معه كورونا،  انو هو عمل فحص وانت لأ..,fake
بشرى سارة..  الصين تتوصل لعلاج جديد ل فيروس  كورونا  صدى_البلد  البلد,fake
بايدن: فوجئت بأن تسجيلات حكومية أخذت إلى مكتبي السابق ونتعاون مع التحقيق وأتمنى أن ينتهي سريعا,real
وسائل إعلام أمريكية: فوز الديمقراطي رفائيل وارنوك في جولة الإعادة لانتخابات مجلس الشيوخ عن جورجيا,real
وزارة الدفاع الروسية: استهداف 3 مستودعات صواريخ وذخيرة للقوات الأوكرانية في منطقة زابوروجيا,real
أكد سفير  روسيا في بيروت ألكسندر زاسيبكين أنه سيبذل أقصى جهوده لتأمين تصدير اللقاح الروسي ضد فيروس  كورونا في أقرب فرصة ممكنة إلى  لبنان. وأشار إلى أن إنجاز هذه العملية ينتظر استكمال الخطوات التمهيدية والإجراءات الرسمية في روسيا,fake
الفرق بينك وبين اللي معه كورونا، انه هو عمل فحص وإنت لا  كورونا_لبنان,fake
القناة العبرية ١٢: إصابة محمد بن زايد بفيروس  كورونا,fake
مراسلة  الجزيرة: وزير الأمن القومي الإسرائيلي إيتمار بن غفير يقتحم باحات المسجد الأقصى,real
محمد بن زايد ينقل لهرتزوغ تحيات تميم بن حمد وقائمة أسماء المشجعين الداعمين لفلسطين,satire
البيان الختامي للقمة الخليجية: نتطلع لأن تسهم القمتان في تعزيز التعاون والشراكة الاستراتيجية مع الصين,real
أكسيوس عن البيت الأبيض: نتطلع إلى العمل مع إسرائيل لتعزيز المصالح والقيم التي كانت في صميم علاقتنا لعقود,real
إصابة تميم بفايروس كورونا بعد زيارته ايران | الحلقة 448 - طارق المحياس   عبر    صح لسانك ي الشاعر  وتستاهل الامارات  ويستاهل سعادة الاستاذ الاعلامي طارق المحياس,fake
مصر تطلب من شركات الطيران تزويدها ببيانات الركاب مسبقا ليتسنى لها الترحيب بهم كما يجب,satire
من الملاحظ أن أنتشار كورونا ينتشر بقوه فى المناطق الشمالية فى الدول المبوءه وهى المناطق البارده فى شمال الصين وقم شمال أيران وشمال أيطاليا وعدم أنتشاره فى جنوب تلك الدول لأنها دافئه ..الصيف الحار فى الخليج سيقضي عليه,fake
السيسي يشرح ل  ماكرون ما تفعله انتصار,satire
خارطة انتشار فايرس  كورونا في  الصين الأحمر : موبوئة - البرتقالي : حالات خاصة الأصفر والمشمشي : حالات عامة - الأبيض : لا إصابات .... للعلم المناطق باللون الأبيض هي مناطق (المسلمين),fake
ملك  المغرب يؤكد تفوقه على أقرانه بعد أن وضع له ترامب نجمة على جبينه,satire
الحكم بسجن أبو الفتوح ١٥ سنة بعد إدانته بمحاولة الترشح لانتخابات حرة ونزيهة,satire
رويترز: أردوغان يقول إنه يريد عقد اجتماع مع الرئيس السوري ويؤكد أن لدى بوتين نظرة إيجابية لهذا الأمر,real
الهيئة ايران راح تغطي علي الصين في الاصابات بفيروس  كورونا   فيروس_كورونا   لبنان__ينتفض   لا_داعي_للهلع   سنموت_بعد_قليل   لا_ثقة,fake
مكتب رئيس وزراء بريطانيا: سنبدأ في تدريب القوات الأوكرانية على استخدام الدبابات والمدافع في الأيام المقبلة,real
مطالب شعبية بشطب كلمة «جواز» رسميا من جوازات السفر السورية,satire
