,tweet,label
278,وصفة مهمة ل  كورونا حسب اطلاعي والله الشافي سبحانه وتعالى وهو  القرنفل (المسمار)  اما يتبخر بزيت القرنفل بالمبخره الزيتية  او يطحن تقريبا عشر الى ١٢ حبه قرنفل ويغليها بالماء ويتبخر ببخارها   نسأل الله السلامه للجميع,fake
279,أخبار جيدة كورونا فيروس أوهان يمكن معالجته بماء الثوم الطازج المغلي  طبيب صيني مسن اثبت فعاليتها وكذلك عدة مرضى استخدموها واثبتوا فعاليتها خذ ٨  فصوص ثوم كبيرة واهرسها.. اضف ٧ كؤوس ماء ثم أغلى الخليط.. كل الثوم واشرب من الماء المغلي. بين ليلة وضحاها (في غمضة عين) ستشعر بالتحسن,fake
280,بشرى سارة..  الصين تتوصل لعلاج جديد ل فيروس  كورونا  صدى_البلد  البلد,fake
281,لقد رحل الناس والغربان تغزو المدينة!  الصين  كورونا  فيروس_كرونا,fake
282,حياالله الصالحين حفضكم الله جميعا خبيرصيني يجزم  ويؤكد ان استنشاق بخارالماء يقتل فيروس كورونا ١٠٠% اذاكان موجودفي الرئتين  أوالحنجرة أوالأنف  فالفيروس لايحتمل  درجة حرارة بخارالماء الدافئة  ارجونشرهذه المعلومه  في صفحتكم وعلى أوسع نطاق,fake
283,⇦زعيم كوريا الشمالية يقول :  ان فيروس  كورونا لن ينتشر في بلاده لانه سوف يتم اعدام اي شخص يصاب بهذا المرض . صاحب الحلول السريعه.  ツ,fake
284,في ظل غياب وعدم استجابة حكومتنا ودول التحالف لمناشدة الطلاب اليمنيين سلطان عمان هيثم بن طارق يأمر بإجلاء الطلاب اليمنيين من  ووهان الصينيه لإنقاذ حياتهم من  فيروس_كورونا القليل من امثالك,fake
285,"صحيفة أجنبية بدأت مقالها  ب "" فيروس كورونا يكره النقاب""  الترجمة:المنتقبات لن يخفن من العدوى وهن اقل عرضة ل كرونا لأنهن لا يصافحن بالايدي ولايقبلن ولا يعانقن وهذه الشروط او بالاحرى الاحتياطات الموصى بها من العلماء لتفادي الاصابةالى نساء العالم ارتدو النقاب فهوامن   يوم_الجمعة",fake
286,بيل جيتس يتوقع ٧٠٠٠٠٠ ضحية نتيجة لقاح كورونا,fake
287,كريستيانو_رونالدو اشترى جزيرة في البرتغال وتحديدا في مدينة ماديرا للحجر الصحي له ولعائلته حتى انتهاء ازمة  الكورونا,fake
288,اردوجان عندي وصفه طبيعيه تخلص العالم من الكورونا ومن الكمامات وترجعبالحياه الى طبيعتهاوتنقذ اقتصاد العالم من الانهيار ولا تبقي على احد مصابا بالكورونا والا وشفته باذن الله تعال لنعقد صفقه الفتح المبين . 972522878900 . انا حاضر ان اسلمها لكبارعلماء الطب ليتحققوا مما اقول .ناجحه .,fake
289,بيان صادر عن وزارة الصحة :  ضهروا وين ما بدكم عمركن ما ترجعوا ..  مظبوط هالحكي ياكبير؟     لا_داعي_للهلع  سنموت_بعد_قليل  كورونا_لبنان,fake
290,كورونا ينتشر في مدارس  مصر وهذا العرص العفن ابن الوسخة والحمير اللي معه هدد المدارس والجهات التعليمية والمؤسسات الحكومية بعدم نشر او تأكيد انتشار المرض حتى يتم استقطاب السياح غير مبالي بالخطر ولا الوفيات ولا اي شي   السيسي_بيتاجر_بالجيش   السيسي  السيسي_اراده_الله_ثم_الشعب,fake
291,فيديوهات لآلاف الغربان تحلق فوق ووهان الصينية تثير الجدل :,fake
292,أستاذ الفيروسات الياباني تاسوكو هونجو قال، فيروس  كورونا غير طبيعي ولو كان كذلك لما اثر على العالم هكذا ولتأثر بدرجة الحرارة، ولن ينتشر في موطنه كما ينتشر في سويسرا او المناطق الحارة.انا واثق 100 % انه ليس من الخفافيش، اذا كنت مخطأ إسحبوا جائزة نوبل مني حتى بعد موتي الصين تكذب,fake
293,بسبب  كورونا..  لبنان ينهي العام الدراسي,fake
294,كثروا ثوم وبصل واموركم طيييبه!  كورونا,fake
295,إصابة لاعب يوفنتوس باولو ديبالا بفايروس كورونا و هو ثالث لاعب بالدوري الايطالي حتى الان .   ايطاليا,fake
296,فيروس_كورونا عليكم  بالشلولو يقولون سريع المفعول ووصفته سهلة :  * مولوخية * ثوم  * ليمون  * ملح  وامورك طيبة,fake
297,نحن شعب ما فينا نتحد على شي ! حتى بل  كورونا  انقسمنا قسمين قسم مصدق و قسم عم يقول هيدي كلها كذبة لا يلهونا !!    سنموت_بعد_قليل   كورونا_لبنان   لبنان_يثور   لبنان__ينتفض  كورونا_في_لبنان   لا_داعي_للهلع  لبنان,fake
298,   إعلام العدو : إصابة ولي عهد أبو ظبي محمد بن زايد بفيروس  كورونا     تابعوا البث المباشر لقناة المنار      موقع قناة المنار  لبنان,fake
299,الصين في خطر هجوم أسراب من طائر الغراب و البعوض في شوارع الصين سبحان الله !!!   كورونا,fake
300,أخبار عن إعلان شركة Curevac الألمانية نتائج لقاح  كورونا التي تعمل على تطويره في منتصف الشهر القادم، حيث أنها انهت المرحله الأولى من التجارب البشرية. Curevac هي الشركة التي حاول دونالد ترامب شرائها، وتم إقالة رئيسها بعد أنباء عن تسريبات عن اللقاح لدول أخرى.  السعودية,fake
301,"لبنان وزير الصحة عن  كورونا : ""ان الموت لنا عادة وكرامتنا من عند الله الشهادة""  لا_داعي_للهلع  سنموت_بعد_قليل   coronavirus  COVID19",fake
302,لبنان   إنهاء العام الدراسي في المدارس وكذا الجامعات باعتماد نتائج الفصل الأول..بسبب  فيروس_كورونا صحة الطلاب أولوية  coronavirus,fake
303,كورونا  اكتشاف فيروس كورونا يتنقل ايضا عن طريق الذباب والبعوض خطير كافحوا الذباب وعقموا منازلكم ضد كل الحشرات الطائرة    الصحة   المدينة   الأمر_الملكي   فيروس_كورونا   خليك_بالبيت   منع_التنقل_بين_المناطق   الحجر_المنزلي,fake
304,إعلام العدو : إصابة ولي عهد أبو ظبي محمد بن زايد بفيروس  كورونا  الباحثة الأميركية المختصة في الشأن الخليجي كارين آن كاري: عاملة فليبينية في قصر العائلة نقلت العدوى لابن زايد  : ابن زايد نقل إلى مستشفى كليفلاند في أبو ظبي ثم نقل إلى حجر داخلي في قصره,fake
305,بوتين  يعلن تسجيل أول  لقاح مضاد لفيروس  كورونا في العالم .. والصحه العالميه خرجت بتصريح وقضت على امال بوتين وقالت : لا يمكن إنتاج أي لقاح لكورونا قبل اكتمال مرحلتي الاختبار الثانية والثالثة الصحه العالميه حجر عثر امام اي لقاح جديد حتى لو كان منزل من السماء لا تعترف به,fake
306,محمد بن زايد  فيروس_كورونا  1.إيران بعد فضيحة قادتها وإصابة الصف الأول منهم بالفايروس أرادو تصدير فشلهم لدولة الإمارات وتصدير شائعة إصابة الأمير محمد بن زايد !,fake
307,أطباء يوضحون :  انتشار فيروس  كورونا  يرتفع في الأجواء الباردة ، ويقل انتشاره في الأماكن الحارة والجافة .    الشتاء  الصيف,fake
308,رئيس وزراء دولة إيطاليا :  انتهت حلول الأرض والأمر متروك للسماء . سبحانك يارب    فيروس_كورونا,fake
309,الدول التي توصف بأنها متقدمة..هذا ما فعلته شعوبها بأزمة  كورونا ..بريطانيا مثال: URL,fake
310,بيصيبني الهلع بس إسمع الدولة اللبنانية عم تقلي  لا_داعي_للهلع!!  سنموت_بعد_قليل  كورونا,fake
311,خبير صيني يجزم ويؤكد ان استنشاق بخار الماء يقتل فيروس كورونا ١٠٠% اذا كان موجود  في الرئتين  أو الحنجرة أو الأنف فالفيروس لا يحتمل درجة حرارة بخار الماء الدافئة ..  ارجو نشر هذه المعلومه في صفحتكم وعلى أوسع نطاق  وزارة_الصحة  CoronavirusLockdown  COVID2019  QuarantineLife,fake
312,الثوم والشفاء من فيروس كورونا بإذن الله,fake
313,رئيس كوريا الشمالية يقول ان فايروس كورونا لن ينتشر في بلاده لأنه سيتم اعدام اي شخص يصاب بهذا المرض على الفور…  صاحب الحلول السريعة   كورونا   كوريا_الشمالية   كم_جونغ,fake
314,الشرطة الصينية تقتل المصابين با  كورونا في حال عدم التجاوب معهم,fake
315,عليكم_ببول_الابل مهدي سبيلي،مدير الجمعية العلمية لطب الإمام الصادق،في ايران ينصح أبناء جلدته بشرب وزر  الإبل  كعلاج في مواجهة  فيروس_كورونا   سبحان الله طول عمرهم يصفون العرب بأكلة الجراد وشاربي بول الإبل ولكن بفضل  كورونا اصبحوا يتمنون بول الإبل. حماقات  الشعوبية,fake
316,كورونا    إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه..   ويايمني مايهزك شي,fake
317,إصابة محمد بن زايد يعني هذا   ب كورونا..  كشفت مصادر في الإمارات عن إصابة ولي عهد أبوظبي بفايروس كورونا القاتل معقوله تموت و ماتشوف الحوثي بدارك؟ معقوله تروح وتضيع لحظات دخول الحوثي للرياض؟ لو اكو علاج ميخالف الا إذا...   محمد_بن_زايد_في_ذمه_الله  coronavirusus,fake
318,"وعلى نفس المنوال كانت رواية ""عيون الظلام"" للكاتب الأمريكي دين كونتز التي صدرت عام 1981، وتنبأت بكارثة فيروس كورونا",fake
319,وزارة الصحة العراقية تطالب بغلق الحدود مع  ايران بسبب تفشي فايروس  كورونا في عدد من مدنها  اغلقوا_الحدود_مع_ايران,fake
320,الكاتب دين كونتز تنبأ بظهور الكورونا سنة 1981 قناة CBA الامريكية تسلط الضوء نبوءة الروائي الأمريكي دين كونتز، بظهور فيروس كورونا “كوفيد – 19” فى مدينة ووهان الصينية منذ 39 عاما وتحديد سنة 1981 في روايته عيون الظلام – The Eyes of Darkness التي تطابقت أحداثها مع الواقع الحالي,fake
321,العالم يتسابق لانتاج اللقاح والأنظار تتجه إلى الأسعار الآن.. شركة  مودرنا تسعر جرعة لقاحها ضد  كورونا بين 32 و 37 دولارا للتعاقدات الصغيرة    العربية,fake
322,لبنان تعلن انتهاء العام الدراسي بسبب انتشار مرض كورونا:,fake
323,للمعلومة بيل غيتس يدعم لقاحات كورونا فايروس عشان يحط فيها شريحة ذكيه تدخل جسم كل إنسان ويصير هو المسيطر ع العالم ، يعني بكره تصيررين زين الجوال في يده يتعقبك وين ما كنت و يتحكم في العالم زي ما يبغى ... ابحث عن الموضوع وتعرفي اكثر,fake
324,إصابة اللاعب باولو ديبالا بفيروس  كورونا,fake
325,عاااجل كوريا الشمالية : اعدام أي شخص يصاب بفيروس  كورونا منعا لانتشاره بالبلد,fake
326,إصابة تميم بفايروس كورونا بعد زيارته ايران | الحلقة 448 - طارق المحياس   عبر    صح لسانك ي الشاعر  وتستاهل الامارات  ويستاهل سعادة الاستاذ الاعلامي طارق المحياس,fake
327,أعلنت الصين رسميا ومنذ ساعات قليلة عن نجاح المصل الفلسطيني التى قدمته الدكتورة منار سعدي الشناوي الى وزارة الصحة الصينية لعلاج فيروس كورونا والذي أثبت فاعليته بنسبة 100 % على اكثر من 7 حالات تم شفائهم، لتعلن الصين أن العلماء الأطباء الفلسطينيين اثبتوا للعالم أجمع أنهم افضل اطباء,fake
328,المسلمين في الهند في اضطهاد كبير وسائل الإعلام تتهمهم بنشر  فيروس_كورونا وهناك مستشفيات ترفض استقبال المصابين من كورونا وهجوم على المساجد ويتعرضون للطرد من منازلهم والتشريد في الشوارع.   اتكلموا عن اخواتنا المسلمين المستضعفين في كل مكان وصل صوتهم للعالم,fake
329,كورونا_لبنان  الكمامة واليانسون سبل الوقاية في لبنان الله يلطف,fake
330,ايران_تصدر_كورونا_للخليج  الخونة اللي سافروا إيران بدون علم الحكومة يجب أن ينالوا أقسى العقوبات لأنهم خطر يهدد الأمن القومي للمملكة,fake
331,خبير صيني يجزم ويؤكد ان استنشاق بخار الماء يقتل  فيروس_كورونا ١٠٠% اذا كان موجود  في الرئتين  أو الحنجرة أو الأنف فالفيروس لا يحتمل درجة حرارة بخار الماء الدافئة ..    كورونا,fake
332,كورونايكره لمنقبات عنوان جريدة فرنسية الترجمة المنقبات لن يخفن من العدوى، وهن الأقل عرضة لكورونا لأنهن لا يصافحن ولا يقبلن ولا يعانقن، وهذه هي الشروط أو بالأحرى الاحتياطات الثلاثة الموصى بها من طرف العلماء لتفادي الإصابةإلى نساء العالم تدين النقاب فهو العلاج  الوحيد ضد كورونا,fake
333,"فكر_من_جديد  هناك علامات حمراء في كل من تجارب لقاح أكسفورد ومودرن كوزيفت-19. لماذا يحتاج باحثو أوكسفورد إلى إضافة بروتوكول جديد لإعطاء الناس عقار الاسيتامينوفين كل 6 ساعات لمدة 24 ساعة بعد الحقن؟!! ""آثار جانبية"" يمكن أن تكون سيئة للغاية .",fake
334,"كورونا_الصين                     عيون الظلام منذ 39 عاما وتحديد سنة 1981 تنبأ الكاتب والروائى الأمريكى دين كونتزبظهور فيروس كورونا "" فى مدينة ووهان الصينية وهو ما ظهر فى روايته ""عيون الظلام The Eyes of Darkness""  التى تطابقت أحداثها بشكل كبير مع الواقع الحالى",fake
335,قنبلة على المباشر فضيحة كورونا  من  البيت_الأبيض  لم ينتبهوا للكاميرا! مقطع مسرب لفريق عمل ترامب يتكلمون عن  كورونا_فيروس بأنه خدعة وبأن اللقاح موجود وأنهم ملقحون ضده فلا داعي للبس الكمامات عندما لا يكون البث. ويخبر أحدهم أن الوفيات مزورة وأن الفيروس ضعيف جدا!  سنعود_لحراكنا,fake
337,ايران_تصدر_كورونا_للخليج  المفروض اللي يسافرون لإيران مايدخلون السعودية لانهم خونه أعداء الوطن والإسلام,fake
338,اعدمو القادمين من ايران خونه انجاس  ايران_تصدر_كورونا_للخليج,fake
339,صدام حسين يتكلم عن فيروس كورونا     فيروس_كورونا,fake
340,بيان  مديرية_الطيران_المدني عن رحلة الخطوط القطرية  طهران  بيروت بقول كانت حاملة “جثمان من كندا وبريد سياسي” بينما البيان القطري الرسمي بقول “خالية من أي بضائع أو ركاب” مطلوب من المسؤولين عنا توضيح... مش ناقصنا فضايح وتناقض ممكن يزيد عدم الثقة بزمن  كورونا,fake
341,أخبار جيدة..  *كورونا* فيروس أوهان يمكن معالجته بماء الثوم الطازج المغلي،  طبيب صيني مسن اثبت فعاليتها وكذلك عدة مرضى استخدموها واثبتوا فعاليتها -الطريقة خذ ٨  فصوص ثوم كبيرة واهرسها.. اضف ٧ كؤوس ماء ثم أغلى الخليط.. كل الثوم واشرب من الماء المغلي. بين ليلة وضحاها (يثتهي,fake
342,على الصينيين ان يتركوا اكل الحيوانات المقززه كالجريذي والفار والقط والكلب والخفاش والافاعي والضفادع والديدان والفار. اي ادري اولاد ١٦ دمرتونا راح جبتونا كورونا وراها راح اتجيبونا فرهونا.ومرهونا ..ادري من وراكم راح تنقرض البشريه. اي صيني اني بعد مااتعامل وياه اذا مايترك هذا الاكل,fake
343,صدام_حسين يكتشف كورونا_يفضح_التهديد_الامريكي قبل ان لعالم  كورونا_فايروث_مفتعل_من_الامريكان_للقضاء_على_أقتصاد_الصين_والدول_التي_تحاول_ان_تفرض_نفسها__لذاك_ام  ان_تكون_عبدا_لهم_دون_ان_تصيح_في_اوجههم_كورونا_مفتعل_جريمة_يحاسب_بها المجرم,fake
344,الحمدلله على كل حال  القناه الإسرائيليه الثانيه عشر 12.  تؤكد اصابة ولي عهد أبوظبي محمد بن زايد بفايروس كورونا عن طريق الخادمه  الفلبينيه في قصره.  عقبال اللي خالطوه امثال المزروعي وضاحي خلفان و ولد رشود صالونه.   الامارات   كورونا   كورونا_الجديد,fake
345,أعلنت الصين رسميا ومنذ ساعات قليلة عن نجاح المصل الفلسطيني التى قدمته الدكتورة منار سعدي الشناوي الى وزارة الصحة الصينية لعلاج فيروس كورونا والذي أثبت فاعليته بنسبة 100 % على اكثر من 7 حالات تم شفائهم، لتعلن الصين أن العلماء الأطباء الفلسطينيين اثبتوا للعالم    تابع,fake
346,"لبنان تنهي العام الدراسي بإعتماد درجات الفصل الاول الدراسي بسبب ""فيروس كورونا""    وزارة_التربية",fake
347,كورونا..   إلتقطت هذه الصورة صباح الجمعة الماضية لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه..   ووهان  ويايمني مايهزك ريح,fake
348,أكد سفير  روسيا في بيروت ألكسندر زاسيبكين أنه سيبذل أقصى جهوده لتأمين تصدير اللقاح الروسي ضد فيروس  كورونا في أقرب فرصة ممكنة إلى  لبنان. وأشار إلى أن إنجاز هذه العملية ينتظر استكمال الخطوات التمهيدية والإجراءات الرسمية في روسيا,fake
349,"باحثون  بريطانيون نشروا خريطة لاحتمالية انتشار  فيروس_كورونا حول العالم خلال الأشهر الثلاثة القادمة. هذه الإحصائية مبنية على قاعدة بيانات من 60,000 شخص من 5 ملايين شخص من  مدينة_ووهان فروا من المدينة قبل اجراءات حظر السفر من وإلي المدينة ..",fake
350,فيروس_كورونا المربرب يعجبني ياخي ماعنده مزح  رئيس كوريا الشمالية كيم يونغ يؤكد أن فيروس كورونا لن ينتشر في بلاده لأنه سيتم إعدام اي شخص يصاب به  (صاحب الحلول السريعة ),fake
351,"واعلنت روسيا انتحارهم بعد ان توصلوا مراحل متقدمة لفك شفرة  كورونا ولم ينتهي المسلسل وبعد ذلك امريكا بعد الاعلان عن مقتل الدكتور ""ليو"" بعد تصريحه التوصل الى لقاح من كورونا والاغرب العالم الياباني ""ساكي"" بعد ان صرح بفقد الاتصال عن علماء صينيين كان على تواصل معهم للتوصل لعلاج",fake
352,من الواضح ان هذا الفيروس لا يأتي إلا من الأوساخ ومن أكل لحوم الحيوانات التي هي غير صالحه لغذاء الأنسان  . لذلك لا بد لنا من الانتباه الى ما نأكل ...    كورونا,fake
353,كنت دايما ردد هالجملة  بتحبل بالصين بتخلف عنا مبروك ما إجانا مش مهم صبي أو بنت مهم الخلقة الكاملة  كورونا   لبنان_الجديد  لبنان  لا_داعي_للهلع   سنموت_بعد_قليل  اقفلوا_المدارس,fake
354,اصابة ولي عهد ايران محمد بن زايد بفيروس كورونا,fake
355,الرئيس الصيني يزور احدالمساجد ويطلب من ائمة المسجد الدعاء الى الله ان ينجيهم من ماهم فيه سبحان الله  كورونا  كورونا_الصيني,fake
356,منظمة الصحة العالمية: غزة خالية من وباء الكورونا واجراءاتها الصحية فعالة ونتابع معهم بكل لحظة  فيروس_كورونا_المستجد   حظر_التجول,fake
357,فاوتشي يقول احتمالية ضئيلة أن التطعيم تكون فعاليته عالية. (يأمل العلماء في الحصول على تطعيم فعال ضد فيروس كورونا بنسبة 75٪ على الأقل ، لكن فعالية بنسبة 50٪ أو 60٪ ستكون مقبولة.) انت وحظك ففتي ففتي  .,fake
358,قنبلة على المباشر مباشرة من  البيت_الأبيض لم ينتبهوا للكاميرا!! مقطع مسرب لفريق عمل ترامب يتكلمون عن   كورونا_فيروس  بأنه خدعة وبأن اللقاح موجود وأنهم ملقحون ضده فلا داعي للبس الكمامات عندما لا يكون البث. ويخبر أحدهم أن الوفيات مزورة وأن الفيروس ضعيف جدا!!,fake
359,لا_داعي_للهلع سنموت بعد قليل   إجري فيكم وبقم تبعكم وبالحج والحجيج ودينكم كله وكل أديانكم حتى ما يزعل حدا   كورونا_لبنان,fake
360,كل شي من الله خير  الغبار هو القاتل الاول للفيروسات المسببه للامراض ، اللهم لك الحمد والشكر ، اللهم اعطنا خيرها واكفنا شرها   الغبار  كورونا  تعليق_الدراسه_القصيم,fake
361,-  اصابة الزابيث ملكة بريطانيا بفيروس كورونا ، كورونا  عاوزينك تفرحنا فاللي عليه القصد والنية,fake
362,باولو  ديبالا نجم  يوفنتوس يروي قصة معاناته مع فيروس  كورونا منذ الإصابة وحتى اقترابه من التماثل للشفاء,fake
363,يقال بأنه على الأقل منذ ٦٠ عاما لم تشاهد الدلافين والبجع بجزيرة البندقية ولم تشاهد الأسماك مرئية هكذا لنقاء المياة منذ زمن طويل بسبب إنتشار فايروس  كورونا والذي توقفت معه حركة القوارب والفنادق بما فيها المطاعم والسياح. . رب ضارة نافعة,fake
364,"شو صحة هاي الخبر؟  مصيبة تحل على الإمارات.. إصابة محمد بن زايد ب""كورونا"" وقرار  بتأجيل اكسبو دبي 2020 | وطن",fake
365,الصين: المدخنين هم الأكثر تشافي من مرض كورونا,fake
366,شاهد قبل حذفه فيديو لصدام حسين يتحدث عن فيروس كورونا عندما هددوه الأمريكان به في التسعينات..وقاعدين الوزرا عكراسي بلاستيك...!!!,fake
367,"رواية أميركية تنبأت بفيروس ""كورونا"" في الصين قبل ٤ عقود   عام 1981 أصدر الكاتب الأميركي دين كونتز روايته «عيون الظلام»، التي تحدث فيها عن انتشار فيروس في مدينة ووهان الصينية، مشيرا إلى أن هذا الفيروس تم تطويره كسلاح بيولوجي داخل أحد المختبرات. وبحسب شبكة «فوكس نيوز» الامريكيه",fake
368,ايران_تصدر_كورونا_للخليج لعنت الله عليهم وعلى الي يسافر لهم  الفرس المجوس المجرمين واي سعودي يسافر لهم بالسر المفروض يشنق  لانه خاين لبلده,fake
369,"ترامب : ""الدولة العميقة"" تعيق التوصل إلى لقاح  كورونا قبل الانتخابات.  اوباما صاير  المالكي بس النسخة الأمريكية وتخيل التأثير العالمي مالته.",fake
370,أفادت القناة الإسرائيلية 12 أن ولي عهد ​أبو ظبي​  محمد_بن_زايد أصيب بفيروس  كورونا وأشارت الباحثة الأميركية المختصة في الشأن الخليجي كارين آن كاري أن عاملة فليبينية في القصر  نقلت العدوى لابن زايد وأكدت الباحثة أنه نقل إلى مستشفى كليفلاند في  ابوظبي ثم نقل إلى حجر  في قصره,fake
371,كوريا الشمالية تقرر إعدام أي أي شخص مصاب بفيروس كورونا,fake
372,إلتقطت هذه الصورة صباح اليوم الاحد لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه..  ويايمني مايهزك ريح ??  كورونا,fake
373,ولن يصيبنا الا ما كتب الله لنا ومن الوقاية لعلاج كرونا الوضوء مع كل صلاه الصلاه عباده ورياضته لجسد الإنسان والوضوء نضافه وحماية من كل مرض ونسأل الله العافيه للجميع والله يشافي كل مريض    فيروس_كورونا_المستجد,fake
374,عم يحت  كورونا !   لا_داعي_للهلع  سنموت_بعد_قليل  كورونا_لبنان,fake
375,وثيقة فاضحة من هيئة الطيران القطري تبين سبب انتشار وباء كورونا في قطر بشكل خطير، منع السفر الى الكويت وعمان ومصر باستثناء إيران و تركيا,fake
376,احيانا القدر يبدع  بتصفية الحسابات وسائل إعلام اسرائيله تكشف إصابة محمد بن زايد بفيروس  كورونا وسط تكتم إعلامي غير مسبوق,fake
377,على المباشر مباشرة من البيت_الأبيض لم ينتبهوا للكاميرا مقطع مسرب لفريق عمل ترامب يتكلمون عن  كورونا_فيروس  بأنه خدعة وبأن اللقاح موجود وأنهم ملقحون ضده فلا داعي للبس الكمامات عندما لا يكون البث. ويخبر أحدهم أن الوفيات مزورة وأن الفيروس ضعيف جدا حسبنا الله ونعم الوكيل.,fake
378,هل ينتقل  فيروس_كورونا عن طريق الحيوانات؟  بتوقيت_مصر,fake
379,الحكومة الصينية تسمح للمسلمين الصينيين بالصلاة في الميادين العامة للتضرع الى الله برفع بلاء  كورونا    مساء_الخير,fake
380,كورونا | التقطت هذه الصورة صباح يوم الجمعة لطائرة الخطوط الاماراتية مقلعة من دبي إلى بكين (الصين) وعلى متنها راكب واحد فقط يحمل الجنسية الفلسطينية !,fake
381,الفرق بينك وبين اللي معه كورونا، انه هو عمل فحص وإنت لا  كورونا_لبنان,fake
382,الإذاعة_المدرسية  مع ظهور مرض  كورونا  كفانا الله وإياكم  تحدث طالبات الصف ٢/ع عن الوضوء وطريقة  الوضوء الصحيحة بتطبيق عملي   وكيف يمكن للوضوء أن يكون وقاية وحماية لنا من  الأمراض . الحمدلله على نعمة الاسلام بإشراف أ.حنان الثبيتي   تعليم_الطائف  فيروس_كورونا  وزارة_التعليم,fake
383,توالت الأنباء عن إصابة ولي عهد أبوظبي، الحاكم الفعلي للإمارات، محمد بن زايد، بفيروس كورونا، بعد رصد تواريه عن الظهور لبضعة أيام. ونشر ناشط حقوقي إماراتي يدعى عبد الله الطويل على حسابه في تويتر تغريدة أمس الثلاثاء أكد فيها أن بن زايد مصاب بفيروس كورونا المستجد نقلا عن مصدر خاص,fake
384,عكاظ ترصد أحدث الدراسات العلمية وتطورات «ماراثون اللقاح» (2 من 2) دواء «العجز الجنسي».. معجزة !  كورونا,fake
385,قناة N12News الإسرائيلية:  تنشر تأكيد خبر  إصابة  محمد_بن_زايد ب  ڤيروس  كورونا,fake
386,خارطة انتشار فايرس  كورونا في  الصين الأحمر : موبوئة - البرتقالي : حالات خاصة الأصفر والمشمشي : حالات عامة - الأبيض : لا إصابات .... للعلم المناطق باللون الأبيض هي مناطق (المسلمين),fake
387,I've just posted a new blog: ورد الان: الصين تعلن الحرب النووية على أمريكا وتتوعد بمسح واشنطن من على وجه الأرض وتتهمها رسميا بالوقوف وراء فيروس كورونا,fake
388,٢٨ ٨ ٢٠٢٠ (خلايا أجنة لإنتاج لقاح أكسفورد كورونا)، لكن ليس عليك أن تقلق لأنها (حصدت) من جنين أنثى أجهضت عمدا في ١٩٧٣! لم التطرق للموضوع على قناة استرالية؟ قبل أيام صرح أحد أهم رجال الدين الإنجليكانيين عن مقاطعته للقاح إن استزرع في خلايا مجهضة. وعلماؤنا؟!,fake
389,من عظمة الدين الإسلامي أنه أجبر المسلمين علي الوضوء خمس مرات باليوم،  ومنها غسل اليدين و الأستنشاق و غسل الوجه.   قمة_الوقاية  الكويت_كورونا,fake
390,هام  . . في حين يتسابق العلماء في كل من روسيا وبريطانيا لإيجاد لقاح فعال ..  الصين تفجر مفاجأة : بدأنا استخدام لقاح ضد  كورونا (كوفيد 19) رغم عدم اكتمال التجارب السريرية المفروضة. (عكاظ) . .,fake
391,ثقافة_طبية  كورونا  كورونا_الجديد    فايروس كورونا قبل لايوصل الى الرئة يبقى في الحنجرة أربعة أيام وفي هذا الوقت يبدأ الشخص بالگحة والم الحنجرة  فاذا شرب ماءا كثيرا وغرغرة بالماء والملح او الخل يقضي بإءن الله على الفايروس انشر هذه المعلومات لتعم الفائدة,fake
392,"بسبب "" كورونا""..  العراق يغلق معبرا حدوديا مع  إيران - على خلفية تسجيل حالتي وفاة وإصابات بالفيروس في إيران  - إعلام محلي: خلية الأزمة بوزارة الصحة العراقية قررت منع دخول المواطنين الايرانيين إلى العراق حتى إشعار آخر",fake
393,"رئيس وزراء إيطاليا جوسيبي كونتي :  "" لقد فقدنا السيطرة، الوباء قتلنا نفسيا بدنيا و عقليا، لم نعد نعي ماذا سنفعل، لقد إنتهت جميع الحلول على وجه الأرض، الحل متروك للسماء "". يا رب رحمتك   كورونا   ايطاليا   WeStandWithItaly   prayforitaly",fake
394,تطعيم ٧ مليار بشر لان 0.011% منهم ماتوا والكثير بأرقام وهمية جميل جدا,fake
395,عام 1720 يضرب مرض الطاعون العظيم مرسيليا الفرنسيه عام 1820 يضرب مرض الكوليريا إندويسيا والفلبين وتايلاند عام 1920 يضرب مرض الإنفلونزا الأسبانية وقد كانت كارثة بشرية تجاوز ضحاياها 100 مليون اما الآن 2020 كورونا الجديد يحصد أرواح العشرات من الصينيين - وباء فيروسي كل 100 سنة !,fake
396,قال اليانسون المغلي منيح للوقاية من ال  كورونا  المسلم الله,fake
397,جدا جدا جدا انباء عن انتشار فيروس كورونا بالمدارس المصرية الطف يارب وسلم يارب وابعد الشر والسوء عن اهل مصر,fake
398,صورة فيروس  كورونا بعد تكبيره 2600 مرة تحت المجهر,fake
399,باولو ديبالا هو ثاني لاعب في الدوري الإيطالي يعاني من فيروس كورونا,fake
