,tweet,label
879,a louisiana stripper says if she contracts the coronavirus she’ll make it a point to attend all of t�    donaldtrump,fake
2424,a video has been viewed thousands of times in multiple posts on facebook and youtube alongside a claim that it shows chinese citizens converting to islam as a result of the novel coronavirus pandemic.,fake
5417,photo of covid-19 infected gods being treated by hindu priests in india,fake
6140,the very popular  whatsapp advisory allegedly from   about  homemade  covid19 is  fake . we  factcheck,fake
5786,a year ago 14-year-old astrologer abhigyan anand had made a prediction about thecoronavirus.,fake
3679,kate middleton and other celebrities spark pregnancy speculation amid coronavirus quarantine,fake
3307,"not only daily corona cases has been d highest in d world since august 4 today our govt ""transformed"" corona ..! india recorded another ""grime milestone"" by overtaking brazil..!!..now indian tax payers urge ""performance expert "" ministers only carry out us frm dis..2",fake
4263,president barack obama awarded $3.7 million to the wuhan institute of virology in 2015 to study the coronavirus.,fake
4099,david icke's claims that 5g poisons cells and bill gates plans to control population with an invisible ink,fake
1848,"there's now 3 different  coronavirus vaccines undergoing clinical trials in russia.

(i am the ~500th person who's tested gam-covid-vac).",fake
969,govt has clarified that pradhan mantri suraksha bima yojana ( pmsby) doesn't cover  covid19 related deaths. pib said pradhan mantri jeevan jyoti bima yojana (pmjjby) covers  covid deaths with certain conditions.,fake
2595,photo shows packed beach of re-opened jacksonville beach on cnn.,fake
4736,"lockdown and social distancing isn’t necessary if you are really horny, insists professor neil ferguson",fake
4006,"cdc says despite rumors, mimes not safe from coronavirus behind invisible glass    jesus  coronavirus  cdc  mime",fake
5813,woman infected with covid-19 gives birth to twins and names them corona and virus,fake
670,".  clinical trial started by dosing covid-19 patients with  hcq, but then that  chloroquine cargo cult ship has sailed, or rather ran aground. hence the clever investigators quickly switched to a new magic drug,  vitamind.",fake
5894,"i can't hit the campaign trail in-person due to covid-19 — so instead, i’m traveling across the country from my home in delaware. head over to my instagram to catch up on today’s trip to florida .",fake
3521,social distancing? no sweat! introverts nail self-quarantine    coronavirus  introvert  covid19  quarantine,fake
2312,a photo shows a large crowd in berlin protesting the ???covid hoax.??�,fake
5999,the sars-cov-2 has been engineered by man edited from the vih-1 virus.,fake
3071,in kerala india consumerfed starts 24 hours free home delivery for liquor.,fake
2658,_posts circulating on social media claim that ugandan and kenyan authorities have instructed landlords to stop collecting rent due to the novel coronavirus._,fake
5000,"the deadly coronavirus has killed 1,12,000 people and infected 28 lakh in china",fake
5962,united states endorses human use of chlorine dioxide for covid-19,fake
2250,brazilian actress camila pitanga falsified malaria diagnosis to medicate herself with chloroquine,fake
2778,there were more deaths on the roads of france in july than death from covid-19,fake
3901,"two west virginia brothers can't afford covid-19 masks, so they make their own out of two discarded�    unemployment",fake
2774,"drinking water boiled with turmeric powder, ginger, carom seeds and coriander seeds can cure covid-19.",fake
322,_a vaccine for covid-19 has been found._,fake
3745,"mask wearers beware. a caller to a radio talk show recently shared that his wife was hospitalized and told she had covid and only a couple of days left to live. a doctor friend suggested she be tested for legionnaires disease because she wore the same mask every day all day long. turns out it was legionnaires disease from the moisture and bacteria in her mask. she was given antibiotics and within two days was better. what if these ""spikes"" in covid are really something else due to mask-wearing?? copied and pasted - and checked - it's true!",fake
6086,photo of an old italian man crying after his health improved.,fake
4121,a chinese report has mapped the covid19 outbreak n for some reason seems to indicate epicentres around 40deg latitude - co-incidence or is there something to be researched? southern hemisphere seems to be unaffected as yet!,fake
5184,"maduro that quoted the works of sergio quintero, a venezuelan doctor that claims having found a natural antidote against the sickness, as well as argued that the virus was created by the united states as a biological weapon.",fake
2033,"children are immune or ""almost immune"" to covid-19 and therefore are not at risk from school reopenings.",fake
2233,a photo making the rounds on social media claims to show people who have died from the coronavirus in italy.,fake
2527,delhi ncr is not going under a complete lockdown for 4 weeks from 18 june,fake
4790,the new app to track infections in germany (corona warn-app) is using your personal data and contacts on your smartphone in order to track and identify people.,fake
752,the coronavirus was created in a lab and patented.,fake
5846,each side of protective surgical masks has different functions indicated by colour and you should choose the way you wear by whether you are ill or not.,fake
277,in this video italian representative sara cunial tells the truth about bill gates and its will to control world population through vaccines and medical experiment.,fake
1359,says businesses will give you free baby formula during the coronavirus outbreak.,fake
3916,a video of hospital workers in france putting on tattered protective gowns has been viewed hundreds of thousands of times on facebook and twitter alongside a claim that the garments were made in china.,fake
3884,"*the logic behind janta curfew* . as carona virus’ life at one place is
12 hrs and janta curfew is for 14 hrs so the places or points of 
public areas where carona may have survived will not be touched for 14 
hrs and this will break the chain .",fake
145,home ministry has declared that posting on coronavirus has been declared a punishable offense,fake
2948,says there???s an 800 number you can call to track the status of your stimulus check.,fake
4478,???the coronavirus was invented and patented in the usa and then planted in china.??�,fake
2172,trump holds  conference with single fox  reporter about coronavirus origin and treatments,fake
800,a drug made from cow urine or pigeon membrane can cure coronavirus.,fake
74,brazailian parliament went to a hospital that should take in covid19 patients and found it was empty.,fake
5412,"progressives explain it’s not martial law, it’s viral law    coronavirus  pandemic  covid19  freedom",fake
4738,rt   navi mumbai's smt purnima pandeyji secured self and family increasing  immunity during this period of corona by regular use o…,fake
1045,israel is at the forefront of the world in the number of tests for covid-19.,fake
3861,the indian army in rajasthan prepared a 1000-bed facility to keep coronavirus patients. this facility has icus and ventilators as well.,fake
1102,???not one politician has died from the virus.??�,fake
6064,coronavirus    corona virus finally died today in india due to shock.,fake
5736,"a facebook user made a post saying that “ghana has recorded 1500 cases of coronavirus.""",fake
6286,police violently forced a family from their home in the u.s. in handcuffs because they were in violation of house resolution 6666.,fake
5338,an nrl player's wife has tried to make a link between the flu shot and  covid19 on instagram. but fact checkers have found there is no evidence of a link. don't believe the misinformation on the internet. read  coronacheck instead:    coronavirusfacts,fake
3328,_a video has been viewed hundreds of thousands of times in posts on facebook twitter and youtube that claim it shows a freight train carrying essential commodities for those in covid-19 lockdown in india._,fake
3747,"herd immunity strategy is ‘unethical and unlikely to be successful in the uk, warn scientists, as long covid sufferers call for more recognition",fake
4393,"covid19  coronavirus  coronavirus usa just discovered the man who manufactured and sold the  coronavirus to  china. dr  charleslieber, hod chemistry and biology  harvarduniversity, usa. he was just arrested today, is it true?",fake
449,big surge in new zealand. it's terrible. we don't want that.,fake
4334,14 university of nairobi students have tested positive for covid-19.,fake
6033,"_a video of us president donald trump and a top us pharmaceutical executive speaking at a press conference has been viewed thousands of times in multiple facebook twitter and youtube posts alongside a claim that it shows them announcing a vaccine for the novel coronavirus covid-19 was ""ready"" to be administered._",fake
1098,a noted meteorologist says the california wildfires are being fanned by the coronavirus    coronavirus,fake
4042,university of campinas' field hospital located in the state of são paulo was dismantled because of a lack of patients.,fake
3089,"president trump says he will never, ever get the coronavirus    donaldtrump  coronavirus  fox seanhannity",fake
2414,_video shows a family that died from novel coronavirus._,fake
6024,suntan is coming along nicely    coronavirus  thesun  tan  physique  sunbathing,fake
829,",""pope to un: use covid crisis to come out better, not worse",fake
5514,pension bill can be cut if government has the will,fake
5799,"muammar gaddafi predicted the current coronavirus pandemic and warned it would be created by the same people who would then sell the ""antidotes.""",fake
5961,a biomedical researcher with 12 years of laboratory experience debunks the established conclusions about the covid-19 pandemic.,fake
5352,we're fighting the  covid19 misinformation infodemic one issue at a time. join us and get the latest issue of  coronacheck straight to your inbox every week:    qanda  factcheck,fake
6207,money was taken from hospitals to finance cultural projects in brazil.,fake
2129,is he stupid? what am i saying? we know he’s stupid. a vaccine that has been rushed and not thoroughly checked out by science? i’d rather take lysol.,fake
3900,"yes, why would a safe, cheap medication be refused by the authorities. to my knowledge, chloroquine and hydroxychloroquine have never been available otc, even before covid.",fake
4226,dozens of dead bodies are stacked at lenox hill hospital in nyc and the media don't want to show this tragic image of the pandemic.,fake
6023,bolivia approved the use of chlorine dioxide amid the fight against covid-19.,fake
5658,a photo showing uganda's first case of covid-19.,fake
3551,opinion: do you know what is more infectious than covid-19? courage,fake
1724,president trump claims the virus is under control and testing is available.,fake
5631,"south sudan's chief justice, family refused testing for covid-19",fake
204,who announces algeria outside of danger regarding covid-19.,fake
4208,"deficient in vitamin d. myself included as a darker skinned person. 

black canadians get sick more from covid-19. scientists aim to find out why | cbc",fake
4103,são paulo city hall schedules coronavirus tests by phone.,fake
837,video of a doctor fainted on the floor after getting infected with coronavirus.,fake
2923,in india tamil nadu's bjp party workers distributed drugs along with covid-19 relief goods.,fake
1683,"day2lockdown
बहुत छोटी छोटी सी सावधानियाँ  coronavirus को जड़ से ख़त्म करने के लिए ज़रूरी है . 
 coronaviruspandemic  21dayslockdown  21dayschallenge  indiafightscorona  socialdistance best example",fake
3518,japanese nobel laureate tasuku honjo declared that coronavirus is man-made and is created by china.,fake
2576,the president of guinea bissau beat up a minister for squandering covid-19 funds.,fake
995,google has donated 59 billion (5900 crores) rupees to fight coronavirus to india.,fake
5095,a video of a woman claiming that pneumonia hiv and cardiovascular patients are being treated together in a hospital’s covid-19 isolation ward has been viewed thousands of times in multiple posts on facebook and twitter. the footage includes superimposed text that claims the hospital is the abbasi shaheed hospital a state-run facility in the pakistani city of karachi.,fake
6227,"a popular youtube video is claiming coronavirus ""numbers are false""",fake
6109,567 positive cases and 39 deaths from covid-19 were recorded in mali on april 13 2020.,fake
4136,"twitter took down a pro–united arab emirates network of accounts that was pushing propaganda about the coronavirus""",fake
139,not one politician has died from the virus.,fake
5529,the first case of new coronavirus in venezuela has been registered. it comes from the bolivar state.,fake
5065,with india recording over 55000 new cases the country’s confirmed case tally reaches 27 lakh. andhra pradesh becomes the third state to reach the three lakh mark for confirmed coronavirus cases. maharashtra and tamil nadu were the first two.  covid19  corona  coronavirus s,fake
3029,"proud of this indian muslim man. ?? i stress muslim here for my rw friends who attribute everything bad to muslims but never stop to think that all muslims are not the same like all hindus are not.

rs 50,000 crore! that's how much azim premji will donate",fake
3545,a police officer from são paulo rescued his mother while she was about to be buried alive.,fake
3579,a man impresses during first remote zoom meeting on bring your pet to work day    dogs  covid19  homeoffice  zoom,fake
3134,new: the doctors featured in a viral video about the coronavirus pandemic have a history of making unproven conspiratorial or bizarre medical claims,fake
1761,germany has sent china a bill of £130 billion for damages caused to the economy due to coronavirus.,fake
3480,people are panicked about a covid-19 case at the dakar airport.,fake
1059,trump’s explanation for rising counts of coronavirus cases is that we’re testing more people. testing has increased nationally but so has the positivity rate. if trump was right the positivity rate would be decreasing or at least staying the same.,fake
5576,cnn’s   cited our comprehensive research on the false claim by florida gov. ron desantis that he was never asked about covid-19 during press events in may.,fake
4186,says 99% of covid-19 cases ???are totally harmless.??�,fake
2978,"rt   president trump says in mosinee covid relief programs ""saved more than 1m wisconsin jobs and 87000 wisconsin business…",fake
3440,brazilian congressman joão campos denied using elections fund in measures to prevent covid-19.,fake
4357,georgia gov. brian kemp ???mandates restaurants reopen??�,fake
2602,this is dr. li-wen liang's funeral ceremony.,fake
5864,compilation of celebrities singing ‘imagine’ somehow actually worse than global outbreak of covid-19:,fake
4881,"citizen journalist  chenqiushi released but under house arrest.  zhangzhan is having a hunger strike in jail. no words about  fangbin yet. they were all arrested for covering the  covid  ccpvirus situation in  wuhan.
 陳秋實 被監視居住  張展 監獄絕食抗議",fake
1210,"claims that coronavirus is fake and belarus is coping very well with this ""pandemic of hysteria"".",fake
3326,coronavirus in which country of the world patients treated like prisoner.,fake
4349,"""surgical and cotton masks are both ineffective when it comes to blocking droplets of the virus sars–cov-2 that may be generated when somebody coughs, according to investigators with the ulsan college of medicine, seoul, south korea.""",fake
6283,"italy spain and the united kingdom ""present zero cases"" of covid-19 to attract tourists.",fake
4034,“confirmed cases” of the novel coronavirus or 2019 ncov were recorded at the philippine bank of communications (pbcom) tower in makati city according to a message that circulated friday jan. 24.,fake
2561,"renowned scientist whistleblower reveals that the corona virus was created by the chinese government as a bio-engineered weapon. she is so brave! may the lord protect her! outside of tucker carlson, the mainstream media refuses to report this!   via",fake
3744,the covid-19 death tool in são paulo (brazil) has been reviewed from 201 confirmed cases to only 26.,fake
4358,you should wear the colored side of the mask on the outside when you are sick and the white side on the outside when you are healthy.,fake
