tweet,label
donald trump locks himself up inside the white house and swallows the key,satire
parkland school shooter nikolas cruz sentenced to life in prison,real
attack on shiraz shrine kills 15: iranian state media,real
"sarah everard: uk police officer gets life term for rape, murder",real
the corona test has a completely different purpose than the one you believe in or are being told about. insertion of the wand very deep into the nasal cavities damages the hemato-encephalitic [sic] septum in the depth of the skull that [sic] is why testing is so painful.,fake
italy’s right-wing alliance set for election victory: exit polls,real
هل شعرت بعد قراءتك لمقال ما أن الكاتب فنان موهوب في الترويج للكراهية و/أو العنصرية و/أو التمييز ضد جماعة لا تعجبه؟ لعلك عثرت على  أفضل_خطاب_كراهية. رشحه لنا بمشاركة الرابط مع وسم  جحصع,satire
“لقد فقدنا السيطرة، الوباء قتلنا نفسيا وبدنيا و عقليا، لم نعد نعي ماذا سنفعل، لقد انتهت جميع الحلول على وجه الأرض، الحل متروك للسماء”  جوسيبي كونتي - رئيس وزراء  ايطاليا   كورونا,fake
"stable, content woman only has a few months left before thinking about ron desantis every day",satire
social media users claimed ghana did poorly with respect to food distribution amid the covid-19 season when compared to niger nigeria and rwanda.,fake
"it’s not fair to force chatgpt to choose sides in the divorce, especially at its young age.",satire
a tweet from donald trump in 2009 said that he would 'never let thousands of americans die from a pandemic'.,fake
الانتخابات القطرية تفرز مجلس شورى قويا مفتول العضلات خاليا من النساء,satire
من أجل الصين نصلي   صورة مسربة من مدينة  ووهان في الصين تظهر حجم الناس الذي تنهار في الشوارع بسبب  فيروس_كورونا,fake
u.s. government coyly denies involvement in anything naughty,satire
rt    our twitter account   is nominated for   in the social ( &amp; politics) category! we need your he…,real
japanese doctors claim drinking water every 15 minutes prevents covid-19.,fake
"“the problem lies in parents raising children differently to the way we were raised,” he said. “you observe today’s youth voicing their grievances and shouting in the streets like animals, while we tread carefully and silently next to walls.”",satire
مصر - الحكومة تستورد الغاز المسيل للدموع لتعويض نقص غاز الأكسجين في المستشفيات,satire
الله أكبر ، عدد كبير من الصينين اعتنقوا الاسلام في يوم واحد ، لن تستطيع اي قوة في العالم انقاذهم مما حل بهم ، غير الله ، اسلامهم مكسب عظيم لنا في الدنيا والآخرة .  كورونا   الصين,fake
russian youtuber with pet panther struggling to find way to stand out on site,satire
americans find cornoavirus best warded off by lying on couch and watching a lot of t.v.    tv  health  coronavirus,fake
woman calls out sauce stain on her shirt in order to control the narrative,satire
السيسي يفاجئ المصريين بعاصمة مائية جديدة,satire
"???if we stopped testing right now, we'd have very few cases, if any.??�",fake
pictures of egyptian nuns who manufacture medical masks.,fake
ukraine says russian forces are ‘storming’ azovstal plant,real
وباء قاتل كل 100 سنة وسر خطير في رقم 20  1720 : الطاعون - مرسيليا - فرنسا .. 1820 : الكوليرا - اندونيسيا ، تايلند ، الفلبين .. 1920 : الانفلونزا الاسبانية - اسبانيا .. 2020 : كورونا - ووهان - الصين ..  فيروس_كورونا,fake
فيروس_كورونا عليكم  بالشلولو يقولون سريع المفعول ووصفته سهلة :  * مولوخية * ثوم  * ليمون  * ملح  وامورك طيبة,fake
"rt   thread 

there has been plenty of bad  when it comes to the state of the global environment this year. so here’s a look…",real
notice: all onion store t-shirts are single-occupancy unless otherwise specified.,satire
the onion’s exclusive interview with j.k. rowling,satire
saudi arabia beats argentina in shock upset,real
متحرش يستنكر رفض منظمة نسوية عضويته فيها رغم امتلاكه خبرة طويلة في مجال النساء,satire
woman infected with covid-19 gives birth to twins and names them corona and virus,fake
this is a reminder that your appointment to read ‘the onion’ is scheduled for today,satire
سوريا- باشر سيادة الرئيس ابن سيادة الرئيس، الفريق أول الركن الأمين العام لحزب البعث الرفيق الطليعي بشار حافظ الأسد أبو حافظ الأسد، باشر حملة فوزه في الانتخابات المقبلة، استمرارا لحملات فوزه بالانتخابات منذ عشرين عاما.,satire
"chernobyl power plant captured by russian forces, ukrainian official says.

live  s:",real
وزير الدفاع التركي: اليونان تقوم بأعمال تحريضية ضدنا ولم نحصل منها على رد إيجابي بشأن التأسيس لحوار,real
الجيش الأوكراني: صفقة تبادل جديدة مع الجانب الروسي تم بموجبها الإفراج عن 50 جنديا أوكرانيا,real
"rt   thread 

the 2022 winter olympics have kicked off under a cloud of covid restrictions, diplomatic boycotts and questions ov…",real
man proposes to girlfriend with heirloom ring once worn by divorced sister in 2013,satire
"a whatsapp message says taht in ecuador the cure for the coronavirus has already been found thanks to the fact that ecuadorian doctors who ""disobeyed the global law"" from the world health organization (who) not to do autopsies. thus they would have discovered that the cause of the disease is a bacterium and its remedy antibiotics anti-inflammatories and anticoagulants.",fake
مصر وزارة الصحة تؤكد أن أكسجين مصر ممتاز ويستطيع المرضى تنفسه مباشرة بدل استخدام الجهاز,satire
الخارجية الروسية: شروع الاتحاد الأوروبي في إنشاء محكمة خاصة بروسيا تستر على تورطه في جرائم الحرب بأوكرانيا,real
hollywood’s biggest stars explain why the oscars are still relevant,satire
"rt   ""i was able to convey the people's message and voice.""

not long before her killing by israeli occupation forces, al jazeera…",real
inhaling eucalyptus prevents or eliminates the new coronavirus,fake
us judge sentences ahmaud arbery’s killers to life in prison,real
rt   coming soon: our interview with editor   editor   for free to find out about our latest publi…,satire
"“since you’re going to die soon, can i move into your house and marry your wife?”",satire
georgia arrests ex-president saakashvili after return from exile,real
coronavirus has gripped italy and nobody is willing to carry corpses off italy's streets.,fake
نشكر اليوم السابع   على مبادرتها ال ة بلم أصناف متنوعة من الكذب وتحريف التاريخ في مكان واحد، الأمر الذي سيثري محتوى وترشيحات فئة الكذب الصريح في هذا الموسم من جائزة الحدود للصحافة العربية ( جحصع) ويسهل عملنا...,satire
a muslim man was caught spreading coronavirus and beaten up. the man was caught spitting in fruits.,fake
woman who changed self to please boyfriend enjoying happy long-term relationship,satire
negotiators at the un cop26 summit in glasgow reach deal on climate action,real
"rt   next week marks kenya's presidential elections. as the race heats up, our africa editor   is joined by writer &amp;…",real
"free horses!!!! 52 thoroughbred horses need homes. will go to sugarcreek
this sat. for slaughter. gentleman died due to covid-19 and his son 
wants nothing to do with them.",fake
"rt   al jazeera’s   has obtained the largest leak in british political history, exposing how unelected labour party offici…",real
وزير الدفاع الأمريكي: تصرفات الصين الخطيرة في منطقة المحيطين الهندي والهادىء تهدد الأمن والاستقرار في المنطقة,real
".  clinical trial started by dosing covid-19 patients with  hcq, but then that  chloroquine cargo cult ship has sailed, or rather ran aground. hence the clever investigators quickly switched to a new magic drug,  vitamind.",fake
president barack obama awarded $3.7 million to the wuhan institute of virology in 2015 to study the coronavirus.,fake
أفادت القناة الإسرائيلية 12 أن ولي عهد ​أبو ظبي​  محمد_بن_زايد أصيب بفيروس  كورونا وأشارت الباحثة الأميركية المختصة في الشأن الخليجي كارين آن كاري أن عاملة فليبينية في القصر  نقلت العدوى لابن زايد وأكدت الباحثة أنه نقل إلى مستشفى كليفلاند في  ابوظبي ثم نقل إلى حجر  في قصره,fake
قيس يجد مادة دستورية تتيح له تعيين مجلس نواب,satire
"rt   is tunisia on a path back to authoritarian rule?

 july 25 marks one year since president kais saied dissolved parliament…",real
أ.ب عن مسؤولين ألمان: توقعات بالقبض على المزيد من المتورطين في مخطط إسقاط الحكومة,real
scientists speculate universe may be simulation after ‘trial version expired’ appears across sky,satire
وزير الدفاع الروسي: القوات الأوكرانية تعرضت لخسائر كبيرة,real
"bashar’s vote total approached infinity while his opponents, abdullah saloom abdullah and mohammad mar’ey, obtained zero votes and -3 votes respectively.",satire
rt   tensions are high after hundreds of far-right jewish nationalists entered jerusalem’s al-aqsa mosque compound ahead of today…,real
doctors finally admit that women can get the coronavirus from a toilet seat,fake
وزير العدل الأمريكي: تعيين مستشار خاص للتحقيق بمسألة وجود وثائق سرية في منزل الرئيس جو باين,real
joe biden tests positive for covid-19: white house,real
apartment kind where weed just left out on coffee table,satire
muslims ignore  uighur plight as china may have killed a thousand muhammads but has yet to draw one,satire
"herd immunity strategy is ‘unethical and unlikely to be successful in the uk, warn scientists, as long covid sufferers call for more recognition",fake
اخبار_العالم   l     فيروس_كورونا_الصين    الصين تعلن التوصل لدواء فعال ضد  فيروس_كورونا,fake
"heavy fighting under way at mariupol’s azovstal steelworks

follow the latest  s:",real
سد_النهضة  - حملة مصرية لإقناع السيسي   بأن آبي أحمد من الإخوان المسلمين حتى يتحرك ضده,satire
jubilant morocco reach world cup quarter-finals,real
"ukraine says one soldier killed, 6 wounded in separatist shelling",real
rihanna loves using pregnancy as excuse to take good seats on bus,satire
العالم يتسابق لانتاج اللقاح والأنظار تتجه إلى الأسعار الآن.. شركة  مودرنا تسعر جرعة لقاحها ضد  كورونا بين 32 و 37 دولارا للتعاقدات الصغيرة    العربية,fake
"ukraine agrees to hold talks with russia at belarus border, zelenskyy says",real
السيسي يضرب ل  ماكرون مثالا على الوقفة الصحيحة للشرطة قبل بدئهم ضرب وسحل المتظاهرين  السيسي_ينصح_ماكرون   السيسي_منور_فرنسا,satire
بايدن يقلد أمير قطر وسام أفضل أمير اسمه تميم في العالم,satire
coronacheck: are victoria's recent  covid19 outbreaks related to the black lives matter protests?  qanda  factcheck    coronavirusfacts,fake
"rt   footage shows military vehicles on the outskirts of the rebel-held city of donetsk in ukraine, hours after russia's presiden…",real
يقال انو  فيروس_كورونا انتشر في الصين بواحد من الأسباب أيضا وهو أكلهم للحشرات    خلصت النعم الأخرى عشان تاكلون  الجراد ؟!    يااااخي  تبالكم,fake
afghanistan: twin blasts reported near military hospital in kabul,real
"mbs ordered a sweeping crackdown targeting “dishonorable” saudis who insulted qatar and its emir, arguing that the three-year crisis between the gulf neighbors was a momentary blockade that citizens prolonged with their vehement support online and in  paper opinion columns.",satire
"*_next financial year will be from 01.07.2020 to 31.03.2021_*

*rbi extends the year closing till 30.06.2020*

rbi: fiscal 2019-20 will end on june 30, 2020 while fiscal year 2020-21 will begin on july 1, 2020 but ends on march 31, 2021
*reserve bank of india re-draws its financial year*",fake
"according to the new york times, us ballistic-missile submarine uss tennessee has eight confirmed cases. since the submarine was on a mission for 119 days, it indicated that the virus was originated from the us.",fake
label on disinfectant says the new coronavirus strain is not new.,fake
مراسلة الجزير: وزير الأمن القومي الإسرائيلي إيتمار بن غفير يقتحم ساحات المسجد الأقصى,real
you should wear the colored side of the mask on the outside when you are sick and the white side on the outside when you are healthy.,fake
عاطل عن العمل يقرر التقاعد ليتيح الفرصة للشباب,satire
party one of those awkward ones where man knows everyone there,satire
"ukraine’s president has accused russian forces of carrying out a “direct strike” on a hospital complex in mariupol that reportedly houses maternity and childrens wards.

follow latest  s:",real
united states endorses human use of chlorine dioxide for covid-19,fake
dog annoyed vet weighing her with jacket and boots still on,satire
putin calls nato’s expansion around its borders 'unacceptable threat',real
وزارة الدفاع الروسية: تدمير أكثر من 500 طائرة ومروحية للقوات الأوكرانية منذ بدء العملية العسكرية في أوكرانيا,real
steam of cow urine or dung to treat covid??,fake
bbmp will be spraying medicine in the air in order to kill the covid-19!!,fake
girlfriend really has mind of its own today,satire
"the corona virus or covd-19 will reach any country sooner or later, and there is no doubt that many countries do not have any sophisticated diagnostic kits or equipment.
please use as much * natural vitamin c as possible * to strengthen your immune system.",fake
kentucky derby will be run without jockeys at churchill downs race track on september 5 as covid-1�    kentuckyderby,fake
people in ukraine will be forcibly vaccinated against the new coronavirus.,fake
covid19  coronavirus  coronavirus why would bill gates patent the coronavirus itself ?!?,fake
republicans promise americans theirs will be the good kind of death panels  coronavirususa  notdying4wallstreet   inphoto,fake
الكرملين: سقف الاتحاد الأوروبي لأسعار الغاز هجوم على آلية تحديد السوق للسعر وهو غير مقبول,real
"“i went to a show once and it was incredible. she had a voice like an angel. sounded exactly like whitney houston. when i found out afterward that she had been lip-syncing, i felt completely betrayed.” — kevin fioroni, tax specialist",satire
man wonders if speeding ticket just karma for going 120 mph,satire
pelotas city hall a city in the brazilian state of rio grande do sul used sirens to mark the beginning of the lockdown in the city,fake
study reveals that girls who play princess grow up with skewed perceptions of the role of modern monarchy in a democratic society,satire
the newly developed coronavirus whistling test works like a charm    coronavirus  disease  norway  c19  oslo,fake
???american coronavirus vaccine killed five ukrainians.??�,fake
colorado’s marijuana shops are  sales records    coronavirus  marijuana  colorado  potsales,fake
oil tanker hit by armed drone off coast of oman: official,real
man would honestly rather keep having panic attack than do some stupid little counting bullshit,satire
رويترز عن رئيسة مولدوفا: شرطة الحدود تعثر على حطام صاروخ روسي بالقرب من قرية لارجا شمالي البلاد,real
tunisia’s president names romdhane as country’s first female pm,real
opinion: do you know what is more infectious than covid-19? courage,fake
وزير الداخلية الأردني: جريمة مقتل نائب مدير أمن معان لن تمر دون عقاب,real
الدفاع الروسية: إحباط محاولة هجوم للقوات الأوكرانية على محور جنوب دونيتسك وتصفية ما يصل إلى 40 جنديا أوكرانيا,real
وسائل إعلام روسية: بوتين يزور جسر القرم لأول مرة منذ استهدافه بتفجير في أكتوبر الماضي,real
بسبب  كورونا..  قطر تفرض قيودا مؤقتة على دخول لجميع القادمين من مصر.. و«الطيران المدني» تعلق    فيروس_كورونا,fake
أكسيوس عن البيت الأبيض: نتطلع إلى العمل مع إسرائيل لتعزيز المصالح والقيم التي كانت في صميم علاقتنا لعقود,real
turn down that infernal rap band and open up your wallet for the kelly collection.,satire
societal pressure to conform doing nothing but favors for area man,satire
"detained man testifies that he only uses vpn to access porn, not banned  websites",satire
woman to go with profile picture from when she had eating disorder,satire
parcels from china can spread covid-19,fake
rt   bryan steil says wi has only spent 3.8% of the coronavirus funding allocated by the federal government. that's half tru…,fake
العراق - البرلمان يحقق بشبهات فساد سبقته إليها جهات أخرى,satire
زيلنسكي: دعمكم بالغ الأهمية ليس فقط للتقدم على ساحة المعركة وإنما للوصول إلى نقطة التحول لتحقيق النصر,real
russia’s invasion of ukraine: list of key events from day 5,real
russia-ukraine war - biden bans us imports of russian oil and gas,real
"“now we are on the road to destroying a hated patriarchal dictatorship and replacing it with a loving, kind woman-led dictatorship,” he added.",satire
man up to 8 soul-searching walks a week,satire
"chad military gov’t, opposition groups sign peace deal in qatar",real
الحكومة الأردنية تتوج مسيرة الإهمال ب  مستشفى_السلط ؛ مقال بقلم مراسل الحدود الذي قد تقيله الحكومة الأردنية في أي لحظة لتمتص غضب الشارع,satire
مراسل  الجزيرة: سلطات الاحتلال الإسرائيلي ترحل الأسير صلاح الحموري إلى فرنسا بعد إلغاء إقامته في القدس,real
"good   alhudood will be among 16 media organizations to receive the “membership in  fund”, that we will use to relaunch our membership program with special focus on our relationship with our readers and community members.",satire
covid-paranoid man still won’t remove ventilator,satire
"russian attack kills 23 in civilian convoy in ukraine,  governor says",real
harvey weinstein threatens the entire crowd’s careers if they say anything about his sexual assaults,satire
first un aid since quake crosses into northwest syria from turkey,real
outbreaks in slaughter houses are due to false pcr tests - the pcr test can show positive results for coronaviruses of cattle or vaccines for cattle,fake
viral post claims that a covid-19 infected patient was found in hsipaw township hospital in myanmar.,fake
"nation’s tenants vow to cough on rent cheques

   cdnpoli  rentfreezenow  covid19",fake
تنسيقية الأحزاب الديمقراطية في  تونس: نرفض التضييق وندعو للنزول إلى شارع الثورة للتظاهر رغم ترهيب السلطة,real
china deceived the world with the coronavirus pandemic and now is being punished by the god,fake
grim reaper slows pace on sidewalk so as not to freak out woman walking ahead of him,satire
claims that who does not recommend wearing masks during covid-19 are false.,fake
بوتين: العقوبات على روسيا أدت إلى أرقام قياسية للتضخم في الدول الأوروبية,real
lockdown in telangana extended till 3 june 2020.,fake
brazilian army built 2000 hospital beds in 48 hours.,fake
covid-19 strands pedestrian at traffic light,fake
سي إن إن عن مصادر: إطلاق سراح لاعبة كرة السلة الأمريكية  بريتني غرينر المحتجزة بروسيا في صفقة تبادل أسرى,real
"we're looking forward to engaging in conversations with media experts and organizations that are similarly curious about the communities they serve, across hungary, brazil, india, chile, nigeria, central america, columbia, south africa, ukraine, indonesia and zimbabwe.",satire
rt   live: russia's president putin has launched a full-scale invasion of ukraine as ukrainian president zelenskyy declares mart…,real
people in italy have thrown all of their money on the roads outside saying that this money is useless to save them from death. if you are well off spend this for the service and help of the needy.lesson for humanity.,fake
g20 leaders declaration denounces ‘russian aggression’ in ukraine,real
لابيد: نتنياهو يفكك أسس الديمقراطية عبر سعيه لتحديد المدعي العام والقضاة في محاكمته بقضايا فساد,real
the first case of new coronavirus in venezuela has been registered. it comes from the bolivar state.,fake
"the regime’s firm actions follow a long history of keeping opposition within the realm of the regime itself, not allowing such privilege to be shared with commoners, in order to preserve political diversity within the regime.",satire
new 6.4-magnitude earthquake hits southern turkey,real
"rt   the university of oxford is failing students when it comes to complaints of sexual harassment, a two-year   investiga…",real
_a new alcohol-free sanitizer has been developed by the dedan kimathi university in kenya._,fake
parents forced to explain thrill of having sex in public after daughter sees monkeys mating at zoo,satire
الكمامة اللون الأبيض والأزرق  الجهة البيضاء مسؤولة عن التعقيم إن كنت مصاب يجب أن تضع الجهة البيضاء إلى الداخل على الأنف والفم لحماية الناس من حولك.  الجهة الزرقاء إلى الداخل على الأنف والفم لتجنب العدوى وحماية نفسك.  منقول   فيروس_كورونا,fake
still too early to tell if pulling chain turned overhead fan off,satire
"this is rahul gandhi & priyanka gandhi  lock-down regulations saying they need to visit friends. on meerut road, near mohoddin pur, before muradnagar nahar",fake
"masks can be effective in stopping the spread of  covid19 but they're no ""magic ingredient"". here's what the experts say:    qanda  factcheck  coronavirusfacts  datoscoronavirus",fake
"russia claims to have captured the southern ukrainian city of kherson. local authorities deny the city has fallen, but say russian troops have encircled the city. 
follow the latest  s:",real
"“take turns, let others ride you first, then ride them yourselves,” he said.",satire
المستشار الألماني: الضغط الدولي أرغم روسيا على التراجع عن استخدام السلاح النووي,real
ukrainian lawmakers approve sweeping sanctions on hundreds of russians - live,real
كيف_ينتهي_فيروس_كورونا  بالوضوء الصحيح,fake
السعودية تستعد لاستقبال أحدث الرؤساء المخلوعين,satire
حسب قناة 12 العبرية: إصابة  محمد_بن_زايد ب  فيروس_كورونا   زادك الله بأسا ومرضا يا عدو الإسلام وعدو الشعوب وألحق الله بك عبيد الصهاينة والطغاة العرب,fake
"japan’s shinzo abe attacked, left bleeding: reports",real
fans arrive for opening match at al bayt stadium ahead of the fifa world cup opening ceremony in al khor,real
"vague new dating site caters to people who like to…you know, do that certain thing",satire
البرهان للجزيرة: انتظرنا عاما كاملا من أجل توافق القوى السياسية في  السودان ولم يحدث ذلك,real
خبير إسرائيلي: ما حفر ليس نفقا في الأرض بل في مؤخرتنا,satire
queen elizabeth said philippine president rodrigo duterte “is the kind of leader who knows the way ... filipinos are very lucky to have him.”,fake
مطالب شعبية بشطب كلمة «جواز» رسميا من جوازات السفر السورية,satire
سلطات ولاية نيويورك الأمريكية: وفاة 25 شخصا في منطقة بوفالو غربي الولاية بسبب موجة البرد القارس,real
بعد إعلان نيتها التحقيق في جرائم  إسرائيل ..  الجنائية_الدولية تنقل مقرها إلى ملجأ سري تحت الأرض,satire
الحكومة الأردنية توزع حقائب وزارية جديدة احتفالا بالعام الدراسي الجديد,satire
شويغو: الغرب يسعى لاستمرار الأعمال القتالية في أوكرانيا بهدف إضعاف روسيا,real
ceasefire expected to be announced in gaza on sunday,real
overworked pajama bottoms pray owner gets job soon,satire
الحكم بسجن أبو الفتوح ١٥ سنة بعد إدانته بمحاولة الترشح لانتخابات حرة ونزيهة,satire
pension bill can be cut if government has the will,fake
الاتحاد التونسي للشغل: القطع مع الأحزاب عبثي ولا يمكنه تأمين العملية الديمقراطية,real
man never thought he’d become one of those bug-laid-eggs-in-his-ear kind of guys,satire
roe v wade - us supreme court overturns landmark abortion ruling,real
بعد تقارير عن ملاحقتها بسبب جرائم حرب: أسماء الأسد تترشح للانتخابات السورية لحصولها على المؤهلات اللازمة,satire
bhutan has zero covid-19 cases thanks to its vegetarian diet.,fake
الصحافة السورية تؤكد: رحلت إليزابيث وبقي الأسد,satire
rt     more accurate than like 98% of  sources out there,satire
video of a person infected with coronavirus committing suicide in new york.,fake
الدفاع الأمريكية: نحرص ألا تؤدي المساعدات التي نقدمها لأوكرانيا من مخزوناتنا إلى التأثير على جاهزيتنا,real
السلطات الأوكرانية في زابوروجيا: روسيا تعمل على تحويل محطة الطاقة النووية في المقاطعة إلى نظام الطاقة الروسي,real
الحكومة العراقية تلفت انتباه الميليشيات إلى أن الكاظمي رئيس وزراء وليس ناشطا سياسيا,satire
three jordanian police killed during raid on hideout in maan,real
bill gates ponders what he could have accomplished if he didn’t waste time becoming billionaire,satire
"judge reinstates djokovic’s visa, orders release from detention",real
"i can't hit the campaign trail in-person due to covid-19 — so instead, i’m traveling across the country from my home in delaware. head over to my instagram to catch up on today’s trip to florida .",fake
"as of the last 24 hours this is the protocol regarding masks: masks 
should only be used by healthcare workers, caretakers or by people who 
are sick with symptoms like fever and cough.",fake
الفرق بينك وبين اللي معو كورونا، انه هو عمل فحص وإنت لا.,fake
"maduro that quoted the works of sergio quintero, a venezuelan doctor that claims having found a natural antidote against the sickness, as well as argued that the virus was created by the united states as a biological weapon.",fake
a video posted on facebook claiming that chloroquine and azithromycin are proven cures of covid-19,fake
"rt   the vice president of the philippines, leonor ‘leni’ robredo, is seen as the only election candidate with a realistic chance…",real
السيسي يوقع اتفاقية إيلاج ماسورة إسرائيلية في مصر,satire
"ukraine’s state emergency service says that the death toll from a russian attack on the regional administration building in the southern city of mykolaiv has risen to 15 people. 

follow the latest",real
exterminator kind of surprised apartment doesn't have roaches,satire
"the man, whose name has been withheld to protect his identity, said he was shocked at fazoun’s indecency and lack of decorum. he blamed her family for failing to raise their daughter according to society’s traditions and values.",satire
a chinese report has mapped the covid19 outbreak n for some reason seems to indicate epicentres around 40deg latitude - co-incidence or is there something to be researched? southern hemisphere seems to be unaffected as yet!,fake
happening now! cnn's     and   are on facebook live discussing covid-19 misinformation and answering your questions.,fake
angry mobs of women in coronavirus lockdown storm michigan governor's office    michigan  nails,fake
نتنياهو يسرق صندوقا من المطاعيم كي يهديه لزوجته سارة، ليريح بالها ويقضي على مخاوفها من أن اللقاح سيكون ذا تأثير سلبي على مهاراته في الفساد,satire
"us targets abramovich plane, 99 others over russia export violations",real
نتنياهو: سنعمل على منع إيصال الأسلحة من  إيران إلى  سوريا,real
the sources said israel was ready to bomb all the various spheres of heaven unless all future crossings and souls passing through them are subjected to enhanced screening measures.,satire
"check out special features;
egyptian commutes to work and back without being arbitrarily detained",satire
brazilian football legend pele dies at age 82,real
donald trump said brazil is the only country in which the supreme court is hampering the national government's ability to deal with covid-19. also he criticized brazilian state governors.,fake
الخارجية الإيرانية: مستعدون لإنهاء المفاوضات النووية شريطة مراعاة خطوطنا الحمر واستعدادنا لذلك لن يبقى للأبد,real
a claim has been shared repeatedly in multiple facebook whatsapp and twitter posts that the indian government has outlawed social media posts about the novel coronavirus pandemic through a piece of national legislation called the disaster management act.,fake
a memo from the st. luke's hospital of kansas says drinking alcohol lowers the risk of getting infected with covid-19. vodka is most recommended for drinking cleaning and sanitizing.,fake
القوات الجوية الروسية: نجاح اختبار منظومة دفاعية جديدة مضادة للصواريخ والأهداف الجوية بحقل في كازاخستان,real
dozens killed in attack on drc camp for displaced people,real
_the novel coronavirus has been artificially created in a laboratory._,fake
السلطات المصرية تقر بأن كل من يجرؤ على تصديق إشاعات هيومن رايتس ووتش أو نشرها هو إخواني إرهابي ابن ستين إرهابي يستحق أن يسحل ويخفى ويعذب ويعيش كل ما ذكر في التقرير وأكثر ثم يعذب مجددا ويقتل بضع مرات قبل أن يقتل بشكل نهائي.,satire
الرئاسة الأوكرانية: قرار كندا بشراء بطارية NASAMS لبلادنا سيساهم في تعزيز الأمن الأوروبي,real
rt    live: boris johnson has agreed to step down as uk pm after a major rebellion in his government over a series of scandals.…,real
history of the women’s rights movement,satire
works at the luque cemetery near paraguayan capital asunción are related to people who died from covid-19.,fake
"مارين لوبان: ""لن نقبل أي مسؤول عربي في مستشفياتنا لمواجهة فيروس كورونا"" :""كان لديهم60سنة بين أيديهم لبناء مستشفيات  لكنهم لم يفعلوا ذلك"" أتمنى أن لا يستقبلهم أي مستشفى في أوروبا و أن يعالجوا في مستشفيات بلدانهم ليعرفوا حجم الضرر الذي تسببوا فيه لشعوبهم المقهورة  انا_مع_ماري",fake
survey: 43% of people working at home for the lockdown left out a gallon of milk in their cubicle    lockdown  milk,fake
"rt   icymi, here are some of the most memorable moments of 2021",real
important thread on the risk of dietary supplements. there’s no cure for  covid19 nor any supplements to prevent it.,fake
boho woman pushes intricate bead curtain aside for another groovy adventure into pantry,satire
الرئيس التركي: لدينا حق مشروع ولا أحد بإمكانه أن يقف أمام ممارستنا حقنا,real
ukraine slams ‘horrific’ strikes on kyiv amid russian advance,real
"2,000-year-old roman sex toy found in england    whatdoyouthink?",satire
brittney griner lands in the us after russia prisoner exchange,real
russia-ukraine live   iaea raises alarm over nuclear plant,real
"rt   residents pick through rubble as air raid sirens wail in the background in the ukrainian city of chernihiv, along the border…",real
"using hallucinogens carries the serious risk of a bad trip, but a skilled guide can help talk down a friend or loved one before their feelings of paranoia or anxiety spin out of control. here’s what not to say to a friend having a bad trip.",satire
.. الف مبروك للعالم أجمع ترمب اعلن ان شركة روش الطبية الاحد القادم تطرح اللقاح وجاهز منه ملايين الجرعات. لطفك ربي انك انت الغفور الرحيم  كورونا_ارحل_بعيدا  لسلامتك_انثبر_بالبيت,fake
india's main opposition party (congress) general secretary priyanka gandhi arranged 1000 buses to take home the migrants stuck in the state of uttar pradesh.,fake
man terrified to realize he could easily go on like this,satire
“so 2 doctors from bakersfield discover that coronavirus mortality rate is 0.03%. 13x less deadly than what was previously thought! their analysis has since been banned from youtube.”,fake
a video of a  report claiming whatsapp is going to be suspended in brazil. on the caption it is stated that the suspension is going to take place because of misinformation regarding covid-19.,fake
سبحان من انطق هذا المسخ ومن خلفه سبب انتشار فايروس كورونا لهذا السبب طلب تطعيم ومنح شهادة بوضع شريحة بجسم كل انسان اثبات بانه تم تطعيمه والهدف هوان تم تقييدابشرومعرفة كل شي عنهم اسلوب صهيوماسوني ريتشادي عليهم سخط الله وغضبه وبأسه الذي لايرد عن القوم الظالمين,fake
gen z will bow before their new viral overlords. join them and follow the onion on tiktok.,satire
explosion at afghan mosque kills or wounds dozens of people,real
from the archives: the only thing we have to fear is the chupacabra,satire
"if you’re lucky enough to be the sole survivor of the melee, try to get to a hospital, but be warned: the police are going to have some questions.",satire
الفرق بينك وبين اللي معه كورونا،  انو هو عمل فحص وانت لأ..,fake
وزير الدفاع الإسرائيلي يشكر ابن سلمان على حسن الترحيب في مضافة البحرين,satire
منظمة الصحة العالمية: غزة خالية من وباء الكورونا واجراءاتها الصحية فعالة ونتابع معهم بكل لحظة  فيروس_كورونا_المستجد   حظر_التجول,fake
⇦زعيم كوريا الشمالية يقول :  ان فيروس  كورونا لن ينتشر في بلاده لانه سوف يتم اعدام اي شخص يصاب بهذا المرض . صاحب الحلول السريعه.  ツ,fake
november 2019 job listing for a quarantine advisor at the centers for disease control and prevention prove the government knew the covid-19 would hit united states.,fake
"kabul boys’ school rocked by blasts, casualties feared",real
khalil says he chose to go forward with his decision after observing the competition within the unemployment industry,satire
says the u.s. is  an ???antivirus??� that includes a chip to track your movement.,fake
"even with a hospital visit, it’s unlikely that you’ll ever recover.",satire
suntan is coming along nicely    coronavirus  thesun  tan  physique  sunbathing,fake
الخارجية الأمريكية: الإقبال المنخفض للناخبين في  تونس يعزز الحاجة إلى زيادة توسيع المشاركة السياسية,real
mbs denounces us for holding saudi arabia accountable for mistake that occurred before he hit puberty,satire
